"Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Gls_Standard","Sh_Standard","SoT_Standard","SoT_percent_Standard","Sh_per_90_Standard","SoT_per_90_Standard","G_per_Sh_Standard","G_per_SoT_Standard","Dist_Standard","FK_Standard","PK_Standard","PKatt_Standard","xG_Expected","npxG_Expected","npxG_per_Sh_Expected","G_minus_xG_Expected","np:G_minus_xG_Expected","Url"
2025,"Bournemouth","Premier League","team",23,7,11,90,30,33.3,12.86,4.29,0.11,0.33,18.4,8,1,1,8.4,7.6,0.08,2.6,2.4,"https://fbref.com/en/squads/4ba7cbea/Bournemouth-Stats"
2025,"Bournemouth","Premier League","opponent",23,7,8,71,27,38,10.14,3.86,0.11,0.3,16.8,1,0,0,6.3,6.3,0.09,1.7,1.7,"https://fbref.com/en/squads/4ba7cbea/Bournemouth-Stats"
2025,"Brentford","Premier League","team",20,7,9,55,23,41.8,7.86,3.29,0.15,0.35,14.6,0,1,2,8.4,6.9,0.13,0.6,1.1,"https://fbref.com/en/squads/cd051869/Brentford-Stats"
2025,"Brentford","Premier League","opponent",20,7,11,92,27,29.3,13.14,3.86,0.11,0.37,17.8,1,1,2,9.6,8,0.09,1.4,2,"https://fbref.com/en/squads/cd051869/Brentford-Stats"
2025,"Brest","Ligue 1","team",24,7,11,99,27,27.3,14.14,3.86,0.09,0.33,17.7,2,2,2,11.5,9.9,0.1,-0.5,-0.9,"https://fbref.com/en/squads/fb08dbb3/Brest-Stats"
2025,"Brest","Ligue 1","opponent",24,7,11,90,28,31.1,12.86,4,0.11,0.36,14.4,2,1,1,11.3,10.5,0.12,-0.3,-0.5,"https://fbref.com/en/squads/fb08dbb3/Brest-Stats"
2025,"Brighton","Premier League","team",20,7,10,79,27,34.2,11.29,3.86,0.1,0.3,18.9,5,2,3,11.2,8.9,0.11,-1.2,-0.9,"https://fbref.com/en/squads/d07537b9/Brighton-and-Hove-Albion-Stats"
2025,"Brighton","Premier League","opponent",20,7,8,72,21,29.2,10.29,3,0.1,0.33,16.3,5,1,1,9.1,8.3,0.12,-1.1,-1.3,"https://fbref.com/en/squads/d07537b9/Brighton-and-Hove-Albion-Stats"
2025,"Burnley","Premier League","team",21,7,7,56,18,32.1,8,2.57,0.13,0.39,17.1,3,0,0,4.9,4.9,0.09,2.1,2.1,"https://fbref.com/en/squads/943e8050/Burnley-Stats"
2025,"Burnley","Premier League","opponent",21,7,12,129,38,29.5,18.43,5.43,0.08,0.26,16.4,1,2,2,13.4,11.9,0.09,-1.4,-1.9,"https://fbref.com/en/squads/943e8050/Burnley-Stats"
2025,"Cagliari","Serie A","team",23,6,6,64,18,28.1,10.67,3,0.08,0.28,17.7,2,1,1,6.1,5.3,0.09,-0.1,-0.3,"https://fbref.com/en/squads/c4260e09/Cagliari-Stats"
2025,"Cagliari","Serie A","opponent",23,6,6,95,26,27.4,15.83,4.33,0.06,0.23,15.6,2,0,0,10.8,10.8,0.12,-4.8,-4.8,"https://fbref.com/en/squads/c4260e09/Cagliari-Stats"
2025,"Celta Vigo","La Liga","team",24,8,7,98,29,29.6,12.25,3.62,0.06,0.21,18.3,1,1,1,9.3,8.6,0.09,-2.3,-2.6,"https://fbref.com/en/squads/f25da7fb/Celta-Vigo-Stats"
2025,"Celta Vigo","La Liga","opponent",24,8,9,87,32,36.8,10.87,4,0.1,0.28,17.3,1,0,1,9.1,8.3,0.1,-0.1,0.7,"https://fbref.com/en/squads/f25da7fb/Celta-Vigo-Stats"
2025,"Chelsea","Premier League","team",25,7,13,89,30,33.7,12.71,4.29,0.13,0.4,16.8,4,1,1,10.9,10.1,0.12,2.1,1.9,"https://fbref.com/en/squads/cff3d9bb/Chelsea-Stats"
2025,"Chelsea","Premier League","opponent",25,7,9,76,22,28.9,10.86,3.14,0.12,0.41,16.5,5,0,0,9.7,9.7,0.13,-0.7,-0.7,"https://fbref.com/en/squads/cff3d9bb/Chelsea-Stats"
2025,"Como","Serie A","team",21,6,7,90,29,32.2,15,4.83,0.08,0.24,18.7,2,0,0,7.7,7.7,0.09,-0.7,-0.7,"https://fbref.com/en/squads/28c9c3cd/Como-Stats"
2025,"Como","Serie A","opponent",21,6,5,65,13,20,10.83,2.17,0.08,0.38,18.1,2,0,0,5.8,5.8,0.1,-0.8,-0.8,"https://fbref.com/en/squads/28c9c3cd/Como-Stats"
2025,"Cremonese","Serie A","team",25,6,7,35,15,42.9,5.83,2.5,0.17,0.4,18.4,1,1,1,4.3,3.5,0.12,2.7,2.5,"https://fbref.com/en/squads/9aad3a77/Cremonese-Stats"
2025,"Cremonese","Serie A","opponent",25,6,8,108,37,34.3,18,6.17,0.06,0.19,17.9,3,1,1,10.3,9.5,0.09,-2.3,-2.5,"https://fbref.com/en/squads/9aad3a77/Cremonese-Stats"
2025,"Crystal Palace","Premier League","team",20,7,9,87,33,37.9,12.43,4.71,0.09,0.24,16.4,0,1,1,12.7,11.9,0.14,-3.7,-3.9,"https://fbref.com/en/squads/47c64c55/Crystal-Palace-Stats"
2025,"Crystal Palace","Premier League","opponent",20,7,5,88,20,22.7,12.57,2.86,0.05,0.2,15.7,2,1,1,8.7,7.9,0.09,-3.7,-3.9,"https://fbref.com/en/squads/47c64c55/Crystal-Palace-Stats"
2025,"Dortmund","Bundesliga","team",21,6,12,72,31,43.1,12,5.17,0.17,0.39,15.8,1,0,1,10.1,9.3,0.13,1.9,2.7,"https://fbref.com/en/squads/add600ae/Dortmund-Stats"
2025,"Dortmund","Bundesliga","opponent",21,6,4,58,15,25.9,9.67,2.5,0.05,0.2,17.9,1,1,1,5.1,4.4,0.08,-1.1,-1.4,"https://fbref.com/en/squads/add600ae/Dortmund-Stats"
2025,"Eint Frankfurt","Bundesliga","team",22,6,17,85,30,35.3,14.17,5,0.19,0.53,17.3,1,1,1,10.1,9.3,0.11,6.9,6.7,"https://fbref.com/en/squads/f0ac8ee6/Eintracht-Frankfurt-Stats"
2025,"Eint Frankfurt","Bundesliga","opponent",22,6,16,78,32,41,13,5.33,0.19,0.47,17.1,3,1,1,9,8.2,0.11,7,6.8,"https://fbref.com/en/squads/f0ac8ee6/Eintracht-Frankfurt-Stats"
2025,"Elche","La Liga","team",26,8,11,82,30,36.6,10.25,3.75,0.13,0.37,16.6,1,0,1,9.5,8.8,0.11,1.5,2.2,"https://fbref.com/en/squads/6c8b07df/Elche-Stats"
2025,"Elche","La Liga","opponent",26,8,9,96,26,27.1,12,3.25,0.08,0.31,19.2,4,1,1,9.7,9.1,0.09,-0.7,-1.1,"https://fbref.com/en/squads/6c8b07df/Elche-Stats"
2025,"Espanyol","La Liga","team",22,9,13,121,41,33.9,13.44,4.56,0.09,0.27,16.9,4,2,3,17.1,14.7,0.12,-4.1,-3.7,"https://fbref.com/en/squads/a8661628/Espanyol-Stats"
2025,"Espanyol","La Liga","opponent",22,9,11,121,40,33.1,13.44,4.44,0.08,0.25,18,4,1,1,10.9,10.1,0.09,0.1,-0.1,"https://fbref.com/en/squads/a8661628/Espanyol-Stats"
2025,"Everton","Premier League","team",19,7,9,82,24,29.3,11.71,3.43,0.1,0.33,16.3,3,1,1,9.7,8.9,0.11,-0.7,-0.9,"https://fbref.com/en/squads/d3fd31cc/Everton-Stats"
2025,"Everton","Premier League","opponent",19,7,7,91,22,24.2,13,3.14,0.07,0.27,18,2,1,2,9.5,8.1,0.09,-2.5,-2.1,"https://fbref.com/en/squads/d3fd31cc/Everton-Stats"
2025,"Fiorentina","Serie A","team",22,6,4,72,13,18.1,12,2.17,0.06,0.31,18.7,4,0,0,6.6,6.6,0.1,-2.6,-2.6,"https://fbref.com/en/squads/421387cf/Fiorentina-Stats"
2025,"Fiorentina","Serie A","opponent",22,6,8,72,27,37.5,12,4.5,0.1,0.26,16,2,1,1,8.2,8,0.11,-0.2,-1,"https://fbref.com/en/squads/421387cf/Fiorentina-Stats"
2025,"Freiburg","Bundesliga","team",23,6,8,67,16,23.9,11.17,2.67,0.07,0.31,17.1,2,3,3,9.2,6.8,0.11,-1.2,-1.8,"https://fbref.com/en/squads/a486e511/Freiburg-Stats"
2025,"Freiburg","Bundesliga","opponent",23,6,9,74,26,35.1,12.33,4.33,0.12,0.35,17.5,2,0,1,8,7.2,0.1,1,1.8,"https://fbref.com/en/squads/a486e511/Freiburg-Stats"
2025,"Fulham","Premier League","team",21,7,6,73,19,26,10.43,2.71,0.08,0.32,15.9,2,0,0,7.3,7.3,0.1,-1.3,-1.3,"https://fbref.com/en/squads/fd962109/Fulham-Stats"
2025,"Fulham","Premier League","opponent",21,7,10,68,27,39.7,9.71,3.86,0.12,0.3,17.1,1,2,3,8.9,6.6,0.1,1.1,1.4,"https://fbref.com/en/squads/fd962109/Fulham-Stats"
2025,"Genoa","Serie A","team",22,6,3,57,17,29.8,9.5,2.83,0.05,0.18,17.8,2,0,0,5.8,5.8,0.11,-2.8,-2.8,"https://fbref.com/en/squads/658bf2de/Genoa-Stats"
2025,"Genoa","Serie A","opponent",22,6,9,67,22,32.8,11.17,3.67,0.12,0.36,15.2,0,1,1,7.1,6.4,0.1,1.9,1.6,"https://fbref.com/en/squads/658bf2de/Genoa-Stats"
2025,"Getafe","La Liga","team",23,8,9,67,22,32.8,8.37,2.75,0.13,0.41,19.2,2,0,0,5.5,5.5,0.08,3.5,3.5,"https://fbref.com/en/squads/7848bd64/Getafe-Stats"
2025,"Getafe","La Liga","opponent",23,8,10,79,28,35.4,9.87,3.5,0.13,0.36,18.8,3,0,0,6.8,6.8,0.09,3.2,3.2,"https://fbref.com/en/squads/7848bd64/Getafe-Stats"
2025,"Girona","La Liga","team",27,8,5,74,28,37.8,9.25,3.5,0.07,0.18,17.7,1,0,0,6.6,6.6,0.09,-1.6,-1.6,"https://fbref.com/en/squads/9024a00a/Girona-Stats"
2025,"Girona","La Liga","opponent",27,8,17,137,42,30.7,17.12,5.25,0.11,0.36,17.1,4,2,2,16,14.4,0.11,1,0.6,"https://fbref.com/en/squads/9024a00a/Girona-Stats"
2025,"Gladbach","Bundesliga","team",23,7,6,92,34,37,13.14,4.86,0.07,0.18,17,2,0,0,8.1,8.1,0.09,-2.1,-2.1,"https://fbref.com/en/squads/32f3ee20/Monchengladbach-Stats"
2025,"Gladbach","Bundesliga","opponent",23,7,15,93,33,35.5,13.29,4.71,0.15,0.42,17.2,1,1,1,9.4,8.7,0.09,5.6,5.3,"https://fbref.com/en/squads/32f3ee20/Monchengladbach-Stats"
2025,"Hamburger SV","Bundesliga","team",24,6,6,74,29,39.2,12.33,4.83,0.08,0.21,17.7,3,0,0,6.4,6.4,0.09,-0.4,-0.4,"https://fbref.com/en/squads/26790c6a/Hamburger-SV-Stats"
2025,"Hamburger SV","Bundesliga","opponent",24,6,8,96,33,34.4,16,5.5,0.07,0.21,17.5,3,1,2,9.9,8.4,0.09,-1.9,-1.4,"https://fbref.com/en/squads/26790c6a/Hamburger-SV-Stats"
2025,"Heidenheim","Bundesliga","team",23,6,4,54,19,35.2,9,3.17,0.07,0.21,16.6,2,0,0,6.8,6.8,0.13,-2.8,-2.8,"https://fbref.com/en/squads/18d9d2a7/Heidenheim-Stats"
2025,"Heidenheim","Bundesliga","opponent",23,6,11,98,34,34.7,16.33,5.67,0.1,0.29,17.3,3,1,1,11.2,10.4,0.11,-0.2,-0.4,"https://fbref.com/en/squads/18d9d2a7/Heidenheim-Stats"
2025,"Hellas Verona","Serie A","team",24,6,2,83,31,37.3,13.83,5.17,0.01,0.03,20.8,3,1,1,6.6,5.8,0.07,-4.6,-4.8,"https://fbref.com/en/squads/0e72edf2/Hellas-Verona-Stats"
2025,"Hellas Verona","Serie A","opponent",24,6,9,72,23,31.9,12,3.83,0.13,0.39,18.6,3,0,1,8.2,7.2,0.1,0.8,1.8,"https://fbref.com/en/squads/0e72edf2/Hellas-Verona-Stats"
2025,"Hoffenheim","Bundesliga","team",20,6,9,77,27,35.1,12.83,4.5,0.09,0.26,16.7,2,2,2,9,7.4,0.1,0,-0.4,"https://fbref.com/en/squads/033ea6b8/Hoffenheim-Stats"
2025,"Hoffenheim","Bundesliga","opponent",20,6,12,68,27,39.7,11.33,4.5,0.15,0.37,16.2,3,2,2,10.2,8.6,0.14,1.8,1.4,"https://fbref.com/en/squads/033ea6b8/Hoffenheim-Stats"
2025,"Inter","Serie A","team",24,6,16,121,36,29.8,20.17,6,0.13,0.44,15.8,4,0,0,12.5,12.5,0.11,3.5,3.5,"https://fbref.com/en/squads/d609edc0/Internazionale-Stats"
2025,"Inter","Serie A","opponent",24,6,8,51,19,37.3,8.5,3.17,0.14,0.37,19.9,1,1,1,4.4,3.7,0.07,3.6,3.3,"https://fbref.com/en/squads/d609edc0/Internazionale-Stats"
2025,"Juventus","Serie A","team",22,6,9,96,32,33.3,16,5.33,0.09,0.28,17.9,2,0,0,7,7,0.08,2,2,"https://fbref.com/en/squads/e0652b02/Juventus-Stats"
2025,"Juventus","Serie A","opponent",22,6,5,73,15,20.5,12.17,2.5,0.05,0.27,20.4,2,1,2,6.1,4.5,0.06,-1.1,-0.5,"https://fbref.com/en/squads/e0652b02/Juventus-Stats"
2025,"Köln","Bundesliga","team",22,6,11,82,26,31.7,13.67,4.33,0.13,0.42,17.2,2,0,0,9,9,0.11,2,2,"https://fbref.com/en/squads/bc357bf7/Koln-Stats"
2025,"Köln","Bundesliga","opponent",22,6,9,92,26,28.3,15.33,4.33,0.09,0.31,15.5,2,1,1,10.1,9.3,0.11,-1.1,-1.3,"https://fbref.com/en/squads/bc357bf7/Koln-Stats"
2025,"Lazio","Serie A","team",23,6,10,67,20,29.9,11.17,3.33,0.13,0.45,17.7,1,1,1,8.5,7.7,0.12,1.5,1.3,"https://fbref.com/en/squads/7213da33/Lazio-Stats"
2025,"Lazio","Serie A","opponent",23,6,7,87,32,36.8,14.5,5.33,0.08,0.22,17.2,3,0,0,7.8,7.8,0.09,-0.8,-0.8,"https://fbref.com/en/squads/7213da33/Lazio-Stats"
2025,"Le Havre","Ligue 1","team",22,7,8,80,23,28.8,11.43,3.29,0.09,0.3,18.8,4,1,2,9.7,8.1,0.11,-1.7,-1.1,"https://fbref.com/en/squads/5c2737db/Le-Havre-Stats"
2025,"Le Havre","Ligue 1","opponent",22,7,9,57,20,35.1,8.14,2.86,0.12,0.35,17.2,2,2,2,7.6,6,0.11,1.4,1,"https://fbref.com/en/squads/5c2737db/Le-Havre-Stats"
2025,"Lecce","Serie A","team",22,6,5,56,17,30.4,9.33,2.83,0.09,0.29,17.3,1,0,0,4.4,4.4,0.08,0.6,0.6,"https://fbref.com/en/squads/ffcbe334/Lecce-Stats"
2025,"Lecce","Serie A","opponent",22,6,10,75,27,36,12.5,4.5,0.11,0.3,16.6,3,2,2,8.6,7,0.1,1.4,1,"https://fbref.com/en/squads/ffcbe334/Lecce-Stats"
2025,"Leeds United","Premier League","team",21,7,7,84,23,27.4,12,3.29,0.07,0.26,17,2,1,1,7.6,6.9,0.08,-0.6,-0.9,"https://fbref.com/en/squads/5bfb9659/Leeds-United-Stats"
2025,"Leeds United","Premier League","opponent",21,7,10,74,24,32.4,10.57,3.43,0.12,0.38,17.1,4,1,1,7.9,7.1,0.1,2.1,1.9,"https://fbref.com/en/squads/5bfb9659/Leeds-United-Stats"
2025,"Lens","Ligue 1","team",22,7,10,98,30,30.6,14,4.29,0.08,0.27,16,3,2,2,12.8,11.2,0.12,-2.8,-3.2,"https://fbref.com/en/squads/fd4e0f7d/Lens-Stats"
2025,"Lens","Ligue 1","opponent",22,7,6,101,24,23.8,14.43,3.43,0.06,0.25,17.7,5,0,0,9.9,9.9,0.1,-3.9,-3.9,"https://fbref.com/en/squads/fd4e0f7d/Lens-Stats"
2025,"Levante","La Liga","team",24,8,13,80,26,32.5,10,3.25,0.15,0.46,17.7,3,1,1,11.8,11.2,0.14,1.2,0.8,"https://fbref.com/en/squads/9800b6a1/Levante-Stats"
2025,"Levante","La Liga","opponent",24,8,13,139,44,31.7,17.37,5.5,0.09,0.27,17,2,1,1,12.5,11.7,0.09,0.5,0.3,"https://fbref.com/en/squads/9800b6a1/Levante-Stats"
2025,"Leverkusen","Bundesliga","team",23,6,12,71,26,36.6,11.83,4.33,0.14,0.38,18.6,5,2,2,10.1,8.5,0.12,1.9,1.5,"https://fbref.com/en/squads/c7a9f859/Bayer-Leverkusen-Stats"
2025,"Leverkusen","Bundesliga","opponent",23,6,8,70,26,37.1,11.67,4.33,0.1,0.27,18.6,1,1,1,6.3,5.6,0.08,1.7,1.4,"https://fbref.com/en/squads/c7a9f859/Bayer-Leverkusen-Stats"
2025,"Lille","Ligue 1","team",26,7,14,106,31,29.2,15.14,4.43,0.12,0.42,16.9,2,1,2,13.9,12.4,0.12,0.1,0.6,"https://fbref.com/en/squads/cb188c0c/Lille-Stats"
2025,"Lille","Ligue 1","opponent",26,7,10,75,24,32,10.71,3.43,0.13,0.42,17.4,2,0,1,10.6,9.7,0.13,-0.6,0.3,"https://fbref.com/en/squads/cb188c0c/Lille-Stats"
2025,"Liverpool","Premier League","team",22,7,13,102,29,28.4,14.57,4.14,0.12,0.41,17.6,4,1,1,10.9,10.2,0.1,2.1,1.8,"https://fbref.com/en/squads/822bd0ba/Liverpool-Stats"
2025,"Liverpool","Premier League","opponent",22,7,9,71,22,31,10.14,3.14,0.13,0.41,16.3,4,0,0,7.9,7.9,0.11,1.1,1.1,"https://fbref.com/en/squads/822bd0ba/Liverpool-Stats"
2025,"Lorient","Ligue 1","team",22,7,9,80,27,33.8,11.43,3.86,0.11,0.33,16.5,3,0,1,9.3,8.3,0.11,-0.3,0.7,"https://fbref.com/en/squads/d2c87802/Lorient-Stats"
2025,"Lorient","Ligue 1","opponent",22,7,16,70,26,37.1,10,3.71,0.2,0.54,18,0,2,4,11.3,8.3,0.12,4.7,5.7,"https://fbref.com/en/squads/d2c87802/Lorient-Stats"
2025,"Lyon","Ligue 1","team",22,7,9,84,31,36.9,12,4.43,0.11,0.29,15,2,0,0,11.6,11.6,0.15,-2.6,-2.6,"https://fbref.com/en/squads/d53c0b06/Lyon-Stats"
2025,"Lyon","Ligue 1","opponent",22,7,3,95,20,21.1,13.57,2.86,0.03,0.15,16.8,2,0,0,8.4,8.4,0.09,-5.4,-5.4,"https://fbref.com/en/squads/d53c0b06/Lyon-Stats"
2025,"Mainz 05","Bundesliga","team",23,6,5,79,16,20.3,13.17,2.67,0.05,0.25,15.5,1,1,1,8.1,7.3,0.09,-3.1,-3.3,"https://fbref.com/en/squads/a224b06a/Mainz-05-Stats"
2025,"Mainz 05","Bundesliga","opponent",23,6,10,85,26,30.6,14.17,4.33,0.12,0.38,18,5,0,0,8.2,8.2,0.1,1.8,1.8,"https://fbref.com/en/squads/a224b06a/Mainz-05-Stats"
2025,"Mallorca","La Liga","team",24,8,7,81,27,33.3,10.13,3.38,0.07,0.22,18.5,2,1,1,6.3,5.5,0.07,0.7,0.5,"https://fbref.com/en/squads/2aa12281/Mallorca-Stats"
2025,"Mallorca","La Liga","opponent",24,8,13,114,35,30.7,14.25,4.37,0.1,0.31,18.9,2,2,3,14.7,12.4,0.11,-1.7,-1.4,"https://fbref.com/en/squads/2aa12281/Mallorca-Stats"
2025,"Manchester City","Premier League","team",22,7,13,86,32,37.2,12.29,4.57,0.15,0.41,15.9,1,0,0,12.1,12.1,0.14,0.9,0.9,"https://fbref.com/en/squads/b8fd03ef/Manchester-City-Stats"
2025,"Manchester City","Premier League","opponent",22,7,6,71,22,31,10.14,3.14,0.07,0.23,16.5,1,1,1,7.1,6.3,0.09,-1.1,-1.3,"https://fbref.com/en/squads/b8fd03ef/Manchester-City-Stats"
2025,"Manchester Utd","Premier League","team",20,7,7,107,32,29.9,15.29,4.57,0.06,0.19,16,2,1,3,13.6,11.2,0.11,-6.6,-5.2,"https://fbref.com/en/squads/19538871/Manchester-United-Stats"
2025,"Manchester Utd","Premier League","opponent",20,7,11,64,27,42.2,9.14,3.86,0.17,0.41,14.3,2,0,0,9.9,9.9,0.16,1.1,1.1,"https://fbref.com/en/squads/19538871/Manchester-United-Stats"
2025,"Marseille","Ligue 1","team",28,7,14,98,36,36.7,14,5.14,0.12,0.33,17.6,2,2,3,12.7,10.9,0.11,1.3,1.1,"https://fbref.com/en/squads/5725cc7b/Marseille-Stats"
2025,"Marseille","Ligue 1","opponent",28,7,5,67,22,32.8,9.57,3.14,0.07,0.23,18.2,4,0,0,7.2,7.2,0.12,-2.2,-2.2,"https://fbref.com/en/squads/5725cc7b/Marseille-Stats"
2025,"Metz","Ligue 1","team",23,7,5,53,11,20.8,7.57,1.57,0.08,0.36,17.2,0,1,2,7.1,5.5,0.11,-2.1,-1.5,"https://fbref.com/en/squads/f83960ae/Metz-Stats"
2025,"Metz","Ligue 1","opponent",23,7,15,101,39,38.6,14.43,5.57,0.13,0.33,18,6,2,2,15.4,13.9,0.14,-0.4,-0.9,"https://fbref.com/en/squads/f83960ae/Metz-Stats"
2025,"Milan","Serie A","team",24,6,9,83,27,32.5,13.83,4.5,0.11,0.33,16.2,1,0,1,8.6,7.8,0.1,0.4,1.2,"https://fbref.com/en/squads/dc56fe14/Milan-Stats"
2025,"Milan","Serie A","opponent",24,6,3,56,18,32.1,9.33,3,0.04,0.11,19.1,0,1,1,4.6,4.3,0.08,-1.6,-2.3,"https://fbref.com/en/squads/dc56fe14/Milan-Stats"
2025,"Monaco","Ligue 1","team",26,7,14,82,22,26.8,11.71,3.14,0.13,0.5,16.1,3,3,3,13.7,11.4,0.14,0.3,-0.4,"https://fbref.com/en/squads/fd6114db/Monaco-Stats"
2025,"Monaco","Ligue 1","opponent",26,7,11,80,21,26.3,11.43,3,0.1,0.38,18.4,1,3,4,11.1,8,0.1,-0.1,0,"https://fbref.com/en/squads/fd6114db/Monaco-Stats"
2025,"Nantes","Ligue 1","team",21,7,5,65,13,20,9.29,1.86,0.08,0.38,19.7,1,0,1,5.3,4.5,0.07,-0.3,0.5,"https://fbref.com/en/squads/d7a486cd/Nantes-Stats"
2025,"Nantes","Ligue 1","opponent",21,7,7,109,34,31.2,15.57,4.86,0.05,0.15,18.4,0,2,2,10.5,9,0.08,-3.5,-4,"https://fbref.com/en/squads/d7a486cd/Nantes-Stats"
2025,"Napoli","Serie A","team",24,6,12,94,34,36.2,15.67,5.67,0.11,0.29,16.2,2,2,2,10.3,9.7,0.11,1.7,0.3,"https://fbref.com/en/squads/d48ad4ff/Napoli-Stats"
2025,"Napoli","Serie A","opponent",24,6,6,62,15,24.2,10.33,2.5,0.08,0.33,19.3,2,1,1,5.9,5.3,0.09,0.1,-0.3,"https://fbref.com/en/squads/d48ad4ff/Napoli-Stats"
2025,"Newcastle Utd","Premier League","team",21,7,6,79,24,30.4,11.29,3.43,0.06,0.21,18.8,1,1,1,8.4,7.6,0.1,-2.4,-2.6,"https://fbref.com/en/squads/b2b47a98/Newcastle-United-Stats"
2025,"Newcastle Utd","Premier League","opponent",21,7,5,62,24,38.7,8.86,3.43,0.08,0.21,17.5,4,0,0,4.7,4.7,0.08,0.3,0.3,"https://fbref.com/en/squads/b2b47a98/Newcastle-United-Stats"
2025,"Nice","Ligue 1","team",26,7,8,95,29,30.5,13.57,4.14,0.07,0.24,18,1,1,1,9.4,8.6,0.09,-1.4,-1.6,"https://fbref.com/en/squads/132ebc33/Nice-Stats"
2025,"Nice","Ligue 1","opponent",26,7,12,89,32,36,12.71,4.57,0.1,0.28,18.2,0,3,3,12.1,9.8,0.11,-0.1,-0.8,"https://fbref.com/en/squads/132ebc33/Nice-Stats"
2025,"Nott'ham Forest","Premier League","team",24,7,5,80,28,35,11.43,4,0.06,0.18,17.2,1,0,0,6.6,6.6,0.08,-1.6,-1.6,"https://fbref.com/en/squads/e4a775cb/Nottingham-Forest-Stats"
2025,"Nott'ham Forest","Premier League","opponent",24,7,12,84,34,40.5,12,4.86,0.11,0.26,15,1,3,3,12.4,10.1,0.12,-0.4,-1.1,"https://fbref.com/en/squads/e4a775cb/Nottingham-Forest-Stats"
2025,"Osasuna","La Liga","team",20,8,7,70,21,30,8.75,2.62,0.09,0.29,16.7,2,1,1,7.9,7.2,0.1,-0.9,-1.2,"https://fbref.com/en/squads/03c57e2b/Osasuna-Stats"
2025,"Osasuna","La Liga","opponent",20,8,8,106,35,33,13.25,4.37,0.07,0.2,19.2,1,1,1,9.2,8.4,0.08,-1.2,-1.4,"https://fbref.com/en/squads/03c57e2b/Osasuna-Stats"
2025,"Oviedo","La Liga","team",26,9,4,78,25,32.1,8.67,2.78,0.05,0.16,18.5,1,0,1,7.1,6.3,0.08,-3.1,-2.3,"https://fbref.com/en/squads/ab358912/Oviedo-Stats"
2025,"Oviedo","La Liga","opponent",26,9,16,164,63,38.4,18.22,7,0.1,0.25,17.5,3,0,1,17.3,16.6,0.1,-1.3,-0.6,"https://fbref.com/en/squads/ab358912/Oviedo-Stats"
2025,"Paris FC","Ligue 1","team",24,7,12,95,33,34.7,13.57,4.71,0.11,0.3,18.4,1,2,2,11.1,9.6,0.1,0.9,0.4,"https://fbref.com/en/squads/056a5a75/Paris-FC-Stats"
2025,"Paris FC","Ligue 1","opponent",24,7,13,80,27,33.8,11.43,3.86,0.14,0.41,17,3,2,3,11.2,9.4,0.13,1.8,1.6,"https://fbref.com/en/squads/056a5a75/Paris-FC-Stats"
2025,"Paris S-G","Ligue 1","team",22,8,16,127,46,36.2,15.87,5.75,0.1,0.28,20,8,3,4,13.4,10.3,0.08,2.6,2.7,"https://fbref.com/en/squads/e2d8892c/Paris-Saint-Germain-Stats"
2025,"Paris S-G","Ligue 1","opponent",22,8,7,74,21,28.4,9.25,2.62,0.09,0.33,17.1,1,0,1,8.6,7.8,0.11,-1.6,-0.8,"https://fbref.com/en/squads/e2d8892c/Paris-Saint-Germain-Stats"
2025,"Parma","Serie A","team",19,6,3,69,15,21.7,11.5,2.5,0.03,0.13,17.6,3,1,1,5.9,5.1,0.08,-2.9,-3.1,"https://fbref.com/en/squads/eab4234c/Parma-Stats"
2025,"Parma","Serie A","opponent",19,6,7,73,24,32.9,12.17,4,0.1,0.29,18,1,0,0,5.6,5.6,0.08,1.4,1.4,"https://fbref.com/en/squads/eab4234c/Parma-Stats"
2025,"Pisa","Serie A","team",24,6,2,57,13,22.8,9.5,2.17,0.02,0.08,17.1,0,1,1,4.8,4.3,0.08,-2.8,-3.3,"https://fbref.com/en/squads/4cceedfc/Pisa-Stats"
2025,"Pisa","Serie A","opponent",24,6,10,100,29,29,16.67,4.83,0.1,0.34,17.4,4,0,0,9.2,9.2,0.09,0.8,0.8,"https://fbref.com/en/squads/4cceedfc/Pisa-Stats"
2025,"RB Leipzig","Bundesliga","team",21,6,8,100,26,26,16.67,4.33,0.08,0.31,16.8,5,0,1,11.1,10.4,0.11,-3.1,-2.4,"https://fbref.com/en/squads/acbb6a5b/RB-Leipzig-Stats"
2025,"RB Leipzig","Bundesliga","opponent",21,6,8,87,22,25.3,14.5,3.67,0.09,0.36,16.4,1,0,0,9.3,9.3,0.11,-1.3,-1.3,"https://fbref.com/en/squads/acbb6a5b/RB-Leipzig-Stats"
2025,"Rayo Vallecano","La Liga","team",23,8,8,101,32,31.7,12.62,4,0.07,0.22,19.1,4,1,1,12,11.2,0.11,-4,-4.2,"https://fbref.com/en/squads/98e8af82/Rayo-Vallecano-Stats"
2025,"Rayo Vallecano","La Liga","opponent",23,8,10,80,30,37.5,10,3.75,0.1,0.27,17.1,2,2,2,11.2,9.7,0.12,-1.2,-1.7,"https://fbref.com/en/squads/98e8af82/Rayo-Vallecano-Stats"
2025,"Real Madrid","La Liga","team",22,8,19,146,49,33.6,18.25,6.12,0.11,0.33,18.3,4,3,3,17.6,15.3,0.11,1.4,0.7,"https://fbref.com/en/squads/53a2f082/Real-Madrid-Stats"
