"Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Age","MP_Playing.Time","Min_Playing.Time","Mn_per_MP_Playing.Time","Min_percent_Playing.Time","Mins_Per_90_Playing.Time","Starts_Starts","Mn_per_Start_Starts","Compl_Starts","Subs_Subs","Mn_per_Sub_Subs","unSub_Subs","PPM_Team.Success","onG_Team.Success","onGA_Team.Success","plus_per__minus__Team.Success","plus_per__minus_90_Team.Success","onxG_Team.Success..xG.","onxGA_Team.Success..xG","xGplus_per__minus__Team.Success..xG","xGplus_per__minus_90_Team.Success..xG","Url"
2023,"Newcastle Utd","Premier League","team",27,27.3,38,3420,90,100,38,418,84,263,155,16,185,1.87,68,33,35,0.92,71.9,39.5,32.3,0.85,"https://fbref.com/en/squads/b2b47a98/2022-2023/Newcastle-United-Stats"
2023,"Newcastle Utd","Premier League","opponent",27,26.8,38,3420,90,100,38,418,84,270,146,23,196,0.76,33,68,-35,-0.92,39.5,71.9,-32.3,-0.85,"https://fbref.com/en/squads/b2b47a98/2022-2023/Newcastle-United-Stats"
2023,"Nice","Ligue 1","team",34,26.5,38,3420,90,100,38,418,81,255,162,22,176,1.53,48,37,11,0.29,57.2,44.6,12.6,0.33,"https://fbref.com/en/squads/132ebc33/2022-2023/Nice-Stats"
2023,"Nice","Ligue 1","opponent",34,26.3,38,3420,90,100,38,418,81,259,157,20,180,1.13,37,48,-11,-0.29,44.6,57.2,-12.6,-0.33,"https://fbref.com/en/squads/132ebc33/2022-2023/Nice-Stats"
2023,"Nott'ham Forest","Premier League","team",33,26.5,38,3420,90,100,38,418,82,261,159,21,183,1,38,68,-30,-0.79,39.3,64.2,-24.9,-0.66,"https://fbref.com/en/squads/e4a775cb/2022-2023/Nottingham-Forest-Stats"
2023,"Nott'ham Forest","Premier League","opponent",33,26.8,38,3420,90,100,38,418,82,276,142,18,199,1.71,68,38,30,0.79,64.2,39.3,24.9,0.66,"https://fbref.com/en/squads/e4a775cb/2022-2023/Nottingham-Forest-Stats"
2023,"Osasuna","La Liga","team",26,27.5,38,3420,90,100,38,418,81,230,183,20,198,1.39,37,42,-5,-0.13,39.8,45.7,-5.9,-0.15,"https://fbref.com/en/squads/03c57e2b/2022-2023/Osasuna-Stats"
2023,"Osasuna","La Liga","opponent",26,27.4,38,3420,90,100,38,418,81,238,175,21,242,1.39,42,37,5,0.13,45.7,39.8,5.9,0.15,"https://fbref.com/en/squads/03c57e2b/2022-2023/Osasuna-Stats"
2023,"Paris S-G","Ligue 1","team",26,26.9,38,3420,90,100,38,418,82,266,149,20,180,2.24,89,40,49,1.29,78.2,48.3,29.9,0.79,"https://fbref.com/en/squads/e2d8892c/2022-2023/Paris-Saint-Germain-Stats"
2023,"Paris S-G","Ligue 1","opponent",26,26.1,38,3420,90,100,38,418,82,254,162,19,177,0.66,40,89,-49,-1.29,48.3,78.2,-29.9,-0.79,"https://fbref.com/en/squads/e2d8892c/2022-2023/Paris-Saint-Germain-Stats"
2023,"RB Leipzig","Bundesliga","team",25,26.3,34,3060,90,100,34,374,82,214,158,20,123,1.94,64,41,23,0.68,62.7,37.2,25.4,0.75,"https://fbref.com/en/squads/acbb6a5b/2022-2023/RB-Leipzig-Stats"
2023,"RB Leipzig","Bundesliga","opponent",25,26.6,34,3060,90,100,34,374,82,218,157,21,147,0.88,41,64,-23,-0.68,37.2,62.7,-25.4,-0.75,"https://fbref.com/en/squads/acbb6a5b/2022-2023/RB-Leipzig-Stats"
2023,"Rayo Vallecano","La Liga","team",28,27.9,38,3420,90,100,38,418,82,231,183,18,267,1.29,45,53,-8,-0.21,43.9,50.3,-6.4,-0.17,"https://fbref.com/en/squads/98e8af82/2022-2023/Rayo-Vallecano-Stats"
2023,"Rayo Vallecano","La Liga","opponent",28,27.2,38,3420,90,100,38,418,82,243,168,21,255,1.45,53,45,8,0.21,50.3,43.9,6.4,0.17,"https://fbref.com/en/squads/98e8af82/2022-2023/Rayo-Vallecano-Stats"
2023,"Real Madrid","La Liga","team",26,27.4,38,3420,90,100,38,418,83,265,151,18,248,2.05,75,36,39,1.03,75.5,38.9,36.6,0.96,"https://fbref.com/en/squads/53a2f082/2022-2023/Real-Madrid-Stats"
2023,"Real Madrid","La Liga","opponent",26,27.3,38,3420,90,100,38,418,83,236,178,20,233,0.79,36,75,-39,-1.03,38.9,75.5,-36.6,-0.96,"https://fbref.com/en/squads/53a2f082/2022-2023/Real-Madrid-Stats"
2023,"Real Sociedad","La Liga","team",30,25.9,38,3420,90,100,38,418,81,238,178,22,267,1.87,51,35,16,0.42,52.9,33,19.8,0.52,"https://fbref.com/en/squads/e31d1cd9/2022-2023/Real-Sociedad-Stats"
2023,"Real Sociedad","La Liga","opponent",30,27.5,38,3420,90,100,38,418,81,241,170,23,238,0.92,35,51,-16,-0.42,33,52.9,-19.8,-0.52,"https://fbref.com/en/squads/e31d1cd9/2022-2023/Real-Sociedad-Stats"
2023,"Reims","Ligue 1","team",34,24.9,38,3420,90,100,38,418,82,248,162,19,179,1.34,45,45,0,0,61.5,52.7,8.9,0.23,"https://fbref.com/en/squads/7fdd64e0/2022-2023/Reims-Stats"
2023,"Reims","Ligue 1","opponent",34,26.4,38,3420,90,100,38,418,82,250,164,21,168,1.26,45,45,0,0,52.7,61.5,-8.9,-0.23,"https://fbref.com/en/squads/7fdd64e0/2022-2023/Reims-Stats"
2023,"Rennes","Ligue 1","team",32,25.2,38,3420,90,100,38,418,82,242,174,19,167,1.79,69,39,30,0.79,61.4,44.1,17.3,0.45,"https://fbref.com/en/squads/b3072e00/2022-2023/Rennes-Stats"
2023,"Rennes","Ligue 1","opponent",32,26.2,38,3420,90,100,38,418,82,268,146,19,191,1.08,39,69,-30,-0.79,44.1,61.4,-17.3,-0.45,"https://fbref.com/en/squads/b3072e00/2022-2023/Rennes-Stats"
2023,"Roma","Serie A","team",30,27.4,38,3420,90,100,38,418,81,249,168,21,307,1.66,50,38,12,0.32,57.7,32.3,25.4,0.67,"https://fbref.com/en/squads/cf74a709/2022-2023/Roma-Stats"
2023,"Roma","Serie A","opponent",30,26.6,38,3420,90,100,38,418,81,235,177,22,304,1.11,38,50,-12,-0.32,32.3,57.7,-25.4,-0.67,"https://fbref.com/en/squads/cf74a709/2022-2023/Roma-Stats"
2023,"Salernitana","Serie A","team",30,27.2,38,3420,90,100,38,418,80,240,177,23,296,1.11,48,62,-14,-0.37,36.7,67.1,-30.5,-0.8,"https://fbref.com/en/squads/c5577084/2022-2023/Salernitana-Stats"
2023,"Salernitana","Serie A","opponent",30,26.6,38,3420,90,100,38,418,80,240,176,23,308,1.5,62,48,14,0.37,67.1,36.7,30.5,0.8,"https://fbref.com/en/squads/c5577084/2022-2023/Salernitana-Stats"
2023,"Sampdoria","Serie A","team",40,27.9,38,3420,90,100,38,418,80,243,174,23,252,0.5,24,71,-47,-1.24,34.1,66.3,-32.2,-0.85,"https://fbref.com/en/squads/8ff9e3b3/2022-2023/Sampdoria-Stats"
2023,"Sampdoria","Serie A","opponent",40,26.7,38,3420,90,100,38,418,80,242,177,20,300,2.24,71,24,47,1.24,66.3,34.1,32.2,0.85,"https://fbref.com/en/squads/8ff9e3b3/2022-2023/Sampdoria-Stats"
2023,"Sassuolo","Serie A","team",31,26.1,38,3420,90,100,38,418,81,239,175,21,291,1.18,47,61,-14,-0.37,51.6,49.7,1.9,0.05,"https://fbref.com/en/squads/e2befd26/2022-2023/Sassuolo-Stats"
2023,"Sassuolo","Serie A","opponent",31,26.5,38,3420,90,100,38,418,81,239,178,24,294,1.58,61,47,14,0.37,49.7,51.6,-1.9,-0.05,"https://fbref.com/en/squads/e2befd26/2022-2023/Sassuolo-Stats"
2023,"Schalke 04","Bundesliga","team",35,27.5,34,3060,90,100,34,374,81,228,145,23,158,0.91,35,71,-36,-1.06,39.6,57.1,-17.6,-0.52,"https://fbref.com/en/squads/c539e393/2022-2023/Schalke-04-Stats"
2023,"Schalke 04","Bundesliga","opponent",35,26.6,34,3060,90,100,34,374,81,222,151,20,152,1.79,71,35,36,1.06,57.1,39.6,17.6,0.52,"https://fbref.com/en/squads/c539e393/2022-2023/Schalke-04-Stats"
2023,"Sevilla","La Liga","team",35,28.7,38,3420,90,100,38,418,78,231,177,26,236,1.29,47,54,-7,-0.18,46.3,54.2,-7.9,-0.21,"https://fbref.com/en/squads/ad2be733/2022-2023/Sevilla-Stats"
2023,"Sevilla","La Liga","opponent",35,27.3,38,3420,90,100,38,418,78,239,177,21,245,1.45,54,47,7,0.18,54.2,46.3,7.9,0.21,"https://fbref.com/en/squads/ad2be733/2022-2023/Sevilla-Stats"
2023,"Southampton","Premier League","team",36,24.7,38,3420,90,100,38,418,81,243,175,22,167,0.66,36,73,-37,-0.97,37.8,60.8,-23,-0.61,"https://fbref.com/en/squads/33c895d4/2022-2023/Southampton-Stats"
2023,"Southampton","Premier League","opponent",36,26.7,38,3420,90,100,38,418,81,265,154,19,187,2.16,73,36,37,0.97,60.8,37.8,23,0.61,"https://fbref.com/en/squads/33c895d4/2022-2023/Southampton-Stats"
2023,"Spezia","Serie A","team",34,25.7,38,3420,90,100,38,418,81,248,168,22,310,0.82,31,62,-31,-0.82,41.5,59.5,-18,-0.47,"https://fbref.com/en/squads/68449f6d/2022-2023/Spezia-Stats"
2023,"Spezia","Serie A","opponent",34,27,38,3420,90,100,38,418,81,244,175,21,304,1.84,62,31,31,0.82,59.5,41.5,18,0.47,"https://fbref.com/en/squads/68449f6d/2022-2023/Spezia-Stats"
2023,"Strasbourg","Ligue 1","team",29,27.3,38,3420,90,100,38,418,81,250,161,22,169,1.05,51,59,-8,-0.21,48.5,55.3,-6.7,-0.18,"https://fbref.com/en/squads/c0d3eab4/2022-2023/Strasbourg-Stats"
2023,"Strasbourg","Ligue 1","opponent",29,26.2,38,3420,90,100,38,418,81,262,149,19,185,1.61,59,51,8,0.21,55.3,48.5,6.7,0.18,"https://fbref.com/en/squads/c0d3eab4/2022-2023/Strasbourg-Stats"
2023,"Stuttgart","Bundesliga","team",30,24.7,34,3060,90,100,34,374,82,229,140,19,163,0.97,45,57,-12,-0.35,47.6,45.2,2.4,0.07,"https://fbref.com/en/squads/598bc722/2022-2023/Stuttgart-Stats"
2023,"Stuttgart","Bundesliga","opponent",30,26.6,34,3060,90,100,34,374,82,220,154,19,149,1.68,57,45,12,0.35,45.2,47.6,-2.4,-0.07,"https://fbref.com/en/squads/598bc722/2022-2023/Stuttgart-Stats"
2023,"Torino","Serie A","team",28,25.2,38,3420,90,100,38,418,82,255,164,20,304,1.39,42,41,1,0.03,41.8,40,1.8,0.05,"https://fbref.com/en/squads/105360fe/2022-2023/Torino-Stats"
2023,"Torino","Serie A","opponent",28,26.6,38,3420,90,100,38,418,82,243,176,23,303,1.32,41,42,-1,-0.03,40,41.8,-1.8,-0.05,"https://fbref.com/en/squads/105360fe/2022-2023/Torino-Stats"
2023,"Tottenham","Premier League","team",29,27.6,38,3420,90,100,38,418,85,278,140,15,202,1.58,70,63,7,0.18,57,49.6,7.4,0.2,"https://fbref.com/en/squads/361ca564/2022-2023/Tottenham-Hotspur-Stats"
2023,"Tottenham","Premier League","opponent",29,26.7,38,3420,90,100,38,418,85,268,149,18,193,1.26,63,70,-7,-0.18,49.6,57,-7.4,-0.2,"https://fbref.com/en/squads/361ca564/2022-2023/Tottenham-Hotspur-Stats"
2023,"Toulouse","Ligue 1","team",29,25.1,38,3420,90,100,38,418,82,253,162,20,180,1.26,51,57,-6,-0.16,52.5,57,-4.5,-0.12,"https://fbref.com/en/squads/3f8c4b5f/2022-2023/Toulouse-Stats"
2023,"Toulouse","Ligue 1","opponent",29,26.4,38,3420,90,100,38,418,82,249,169,19,165,1.5,57,51,6,0.16,57,52.5,4.5,0.12,"https://fbref.com/en/squads/3f8c4b5f/2022-2023/Toulouse-Stats"
2023,"Troyes","Ligue 1","team",32,25.8,38,3420,90,100,38,418,83,273,141,21,192,0.63,45,81,-36,-0.95,39.1,78,-38.9,-1.02,"https://fbref.com/en/squads/54195385/2022-2023/Troyes-Stats"
2023,"Troyes","Ligue 1","opponent",32,26.3,38,3420,90,100,38,418,83,249,164,21,172,2.05,81,45,36,0.95,78,39.1,38.9,1.02,"https://fbref.com/en/squads/54195385/2022-2023/Troyes-Stats"
2023,"Udinese","Serie A","team",30,26.1,38,3420,90,100,38,418,82,242,174,20,259,1.21,47,48,-1,-0.03,46.9,51.8,-4.9,-0.13,"https://fbref.com/en/squads/04eea015/2022-2023/Udinese-Stats"
2023,"Udinese","Serie A","opponent",30,26.8,38,3420,90,100,38,418,82,243,174,22,301,1.45,48,47,1,0.03,51.8,46.9,4.9,0.13,"https://fbref.com/en/squads/04eea015/2022-2023/Udinese-Stats"
2023,"Union Berlin","Bundesliga","team",28,27.9,34,3060,90,100,34,374,82,207,165,18,141,1.82,51,38,13,0.38,37.9,42.6,-4.7,-0.14,"https://fbref.com/en/squads/7a41008f/2022-2023/Union-Berlin-Stats"
2023,"Union Berlin","Bundesliga","opponent",28,26.3,34,3060,90,100,34,374,82,226,145,21,154,0.94,38,51,-13,-0.38,42.6,37.9,4.7,0.14,"https://fbref.com/en/squads/7a41008f/2022-2023/Union-Berlin-Stats"
2023,"Valencia","La Liga","team",28,24.2,38,3420,90,100,38,418,81,238,176,22,271,1.11,42,45,-3,-0.08,49.3,43.5,5.8,0.15,"https://fbref.com/en/squads/dcc91a7b/2022-2023/Valencia-Stats"
2023,"Valencia","La Liga","opponent",28,27.5,38,3420,90,100,38,418,81,232,179,24,238,1.66,45,42,3,0.08,43.5,49.3,-5.8,-0.15,"https://fbref.com/en/squads/dcc91a7b/2022-2023/Valencia-Stats"
2023,"Valladolid","La Liga","team",36,27.4,38,3420,90,100,38,418,78,227,189,27,225,1.05,33,63,-30,-0.79,38.5,65.2,-26.6,-0.7,"https://fbref.com/en/squads/17859612/2022-2023/Valladolid-Stats"
2023,"Valladolid","La Liga","opponent",36,27.4,38,3420,90,100,38,418,78,247,173,21,231,1.76,63,33,30,0.79,65.2,38.5,26.6,0.7,"https://fbref.com/en/squads/17859612/2022-2023/Valladolid-Stats"
2023,"Villarreal","La Liga","team",32,28.4,38,3420,90,100,38,418,81,245,172,21,204,1.68,59,40,19,0.5,61.6,49.9,11.8,0.31,"https://fbref.com/en/squads/2a8183b3/2022-2023/Villarreal-Stats"
2023,"Villarreal","La Liga","opponent",32,27.2,38,3420,90,100,38,418,81,240,174,20,257,1.13,40,59,-19,-0.5,49.9,61.6,-11.8,-0.31,"https://fbref.com/en/squads/2a8183b3/2022-2023/Villarreal-Stats"
2023,"Werder Bremen","Bundesliga","team",25,27.4,34,3060,90,100,34,374,82,222,151,18,146,1.06,51,64,-13,-0.38,41.1,52.9,-11.8,-0.35,"https://fbref.com/en/squads/62add3bf/2022-2023/Werder-Bremen-Stats"
2023,"Werder Bremen","Bundesliga","opponent",25,26.5,34,3060,90,100,34,374,82,224,151,20,151,1.76,64,51,13,0.38,52.9,41.1,11.8,0.35,"https://fbref.com/en/squads/62add3bf/2022-2023/Werder-Bremen-Stats"
2023,"West Ham","Premier League","team",25,28.2,38,3420,90,100,38,418,84,286,132,20,204,1.05,42,55,-13,-0.34,49.2,53,-3.9,-0.1,"https://fbref.com/en/squads/7c21e445/2022-2023/West-Ham-United-Stats"
2023,"West Ham","Premier League","opponent",25,26.6,38,3420,90,100,38,418,84,270,148,20,193,1.76,55,42,13,0.34,53,49.2,3.9,0.1,"https://fbref.com/en/squads/7c21e445/2022-2023/West-Ham-United-Stats"
2023,"Wolfsburg","Bundesliga","team",28,24.8,34,3060,90,100,34,374,81,218,158,21,148,1.44,57,48,9,0.26,51.3,51.3,0,0,"https://fbref.com/en/squads/4eaa11d7/2022-2023/Wolfsburg-Stats"
2023,"Wolfsburg","Bundesliga","opponent",28,26.5,34,3060,90,100,34,374,81,224,148,21,152,1.26,48,57,-9,-0.26,51.3,51.3,0,0,"https://fbref.com/en/squads/4eaa11d7/2022-2023/Wolfsburg-Stats"
2023,"Wolves","Premier League","team",32,26.7,38,3420,90,100,38,418,80,248,165,24,175,1.08,31,58,-27,-0.71,36.8,59.9,-23,-0.61,"https://fbref.com/en/squads/8cec06e1/2022-2023/Wolverhampton-Wanderers-Stats"
2023,"Wolves","Premier League","opponent",32,26.4,38,3420,90,100,38,418,80,260,159,18,183,1.71,58,31,27,0.71,59.9,36.8,23,0.61,"https://fbref.com/en/squads/8cec06e1/2022-2023/Wolverhampton-Wanderers-Stats"
2024,"Alavés","La Liga","team",30,25.6,38,3420,90,100,38,418,82,230,187,18,258,1.21,36,46,-10,-0.26,46.2,44.7,1.5,0.04,"https://fbref.com/en/squads/8d6fd021/2023-2024/Alaves-Stats"
2024,"Alavés","La Liga","opponent",30,27.2,38,3420,90,100,38,418,82,238,178,22,237,1.53,46,36,10,0.26,44.7,46.2,-1.5,-0.04,"https://fbref.com/en/squads/8d6fd021/2023-2024/Alaves-Stats"
2024,"Almería","La Liga","team",35,25.6,38,3420,90,100,38,418,81,239,176,22,257,0.55,43,75,-32,-0.84,48.7,61.6,-12.9,-0.34,"https://fbref.com/en/squads/78ecf4bb/2023-2024/Almeria-Stats"
2024,"Almería","La Liga","opponent",35,27.1,38,3420,90,100,38,418,81,235,181,22,237,2.13,75,43,32,0.84,61.6,48.7,12.9,0.34,"https://fbref.com/en/squads/78ecf4bb/2023-2024/Almeria-Stats"
2024,"Arsenal","Premier League","team",25,25,38,3420,90,100,38,418,84,263,154,17,188,2.34,91,29,62,1.63,76.1,27.9,48.2,1.27,"https://fbref.com/en/squads/18bb7c10/2023-2024/Arsenal-Stats"
2024,"Arsenal","Premier League","opponent",25,26.3,38,3420,90,100,38,418,84,270,147,22,192,0.53,29,91,-62,-1.63,27.9,76.1,-48.2,-1.27,"https://fbref.com/en/squads/18bb7c10/2023-2024/Arsenal-Stats"
2024,"Aston Villa","Premier League","team",31,26.9,38,3420,90,100,38,418,83,270,151,19,186,1.79,76,61,15,0.39,63.3,59.9,3.4,0.09,"https://fbref.com/en/squads/8602292d/2023-2024/Aston-Villa-Stats"
2024,"Aston Villa","Premier League","opponent",31,26.2,38,3420,90,100,38,418,83,258,156,19,184,1,61,76,-15,-0.39,59.9,63.3,-3.4,-0.09,"https://fbref.com/en/squads/8602292d/2023-2024/Aston-Villa-Stats"
2024,"Atalanta","Serie A","team",29,26.3,38,3420,90,100,38,418,80,232,188,23,258,1.82,72,42,30,0.79,57.8,41.1,16.7,0.44,"https://fbref.com/en/squads/922493f3/2023-2024/Atalanta-Stats"
2024,"Atalanta","Serie A","opponent",29,26.4,38,3420,90,100,38,418,80,241,177,21,287,1.03,42,72,-30,-0.79,41.1,57.8,-16.7,-0.44,"https://fbref.com/en/squads/922493f3/2023-2024/Atalanta-Stats"
2024,"Athletic Club","La Liga","team",27,27.3,38,3420,90,100,38,418,80,225,188,22,255,1.79,61,37,24,0.63,52.7,41.3,11.4,0.3,"https://fbref.com/en/squads/2b390eca/2023-2024/Athletic-Club-Stats"
2024,"Athletic Club","La Liga","opponent",27,27,38,3420,90,100,38,418,80,250,167,23,244,0.92,37,61,-24,-0.63,41.3,52.7,-11.4,-0.3,"https://fbref.com/en/squads/2b390eca/2023-2024/Athletic-Club-Stats"
2024,"Atlético Madrid","La Liga","team",27,29.2,38,3420,90,100,38,418,78,233,183,26,198,2,70,43,27,0.71,62.4,39.5,23,0.6,"https://fbref.com/en/squads/db3b9613/2023-2024/Atletico-Madrid-Stats"
2024,"Atlético Madrid","La Liga","opponent",27,26.9,38,3420,90,100,38,418,78,242,174,20,235,0.89,43,70,-27,-0.71,39.5,62.4,-23,-0.6,"https://fbref.com/en/squads/db3b9613/2023-2024/Atletico-Madrid-Stats"
2024,"Augsburg","Bundesliga","team",29,26,34,3060,90,100,34,374,81,214,158,21,143,1.15,50,60,-10,-0.29,46.1,57.4,-11.3,-0.33,"https://fbref.com/en/squads/0cdc4311/2023-2024/Augsburg-Stats"
2024,"Augsburg","Bundesliga","opponent",29,26.6,34,3060,90,100,34,374,81,220,153,18,146,1.59,60,50,10,0.29,57.4,46.1,11.3,0.33,"https://fbref.com/en/squads/0cdc4311/2023-2024/Augsburg-Stats"
2024,"Barcelona","La Liga","team",29,26,38,3420,90,100,38,418,81,257,161,23,230,2.24,79,44,35,0.92,77.6,41.6,35.9,0.94,"https://fbref.com/en/squads/206d90db/2023-2024/Barcelona-Stats"
2024,"Barcelona","La Liga","opponent",29,26.9,38,3420,90,100,38,418,81,238,174,21,243,0.58,44,79,-35,-0.92,41.6,77.6,-35.9,-0.94,"https://fbref.com/en/squads/206d90db/2023-2024/Barcelona-Stats"
2024,"Bayern Munich","Bundesliga","team",30,27.4,34,3060,90,100,34,374,82,231,143,21,134,2.12,94,45,49,1.44,85.2,32.1,53,1.56,"https://fbref.com/en/squads/054efa67/2023-2024/Bayern-Munich-Stats"
2024,"Bayern Munich","Bundesliga","opponent",30,26.5,34,3060,90,100,34,374,82,209,162,20,141,0.79,45,94,-49,-1.44,32.1,85.2,-53,-1.56,"https://fbref.com/en/squads/054efa67/2023-2024/Bayern-Munich-Stats"
2024,"Betis","La Liga","team",35,27.8,38,3420,90,100,38,418,80,253,164,24,237,1.5,48,45,3,0.08,43.9,50.2,-6.3,-0.17,"https://fbref.com/en/squads/fc536746/2023-2024/Real-Betis-Stats"
2024,"Betis","La Liga","opponent",35,27,38,3420,90,100,38,418,80,238,177,20,236,1.11,45,48,-3,-0.08,50.2,43.9,6.3,0.17,"https://fbref.com/en/squads/fc536746/2023-2024/Real-Betis-Stats"
2024,"Bochum","Bundesliga","team",25,29.1,34,3060,90,100,34,374,82,227,146,21,160,0.97,42,74,-32,-0.94,44.5,63.9,-19.3,-0.57,"https://fbref.com/en/squads/b42c6323/2023-2024/Bochum-Stats"
2024,"Bochum","Bundesliga","opponent",25,26.5,34,3060,90,100,34,374,82,214,160,19,145,1.68,74,42,32,0.94,63.9,44.5,19.3,0.57,"https://fbref.com/en/squads/b42c6323/2023-2024/Bochum-Stats"
2024,"Bologna","Serie A","team",28,25.2,38,3420,90,100,38,418,82,244,174,20,284,1.79,54,32,22,0.58,47.9,37.1,10.9,0.29,"https://fbref.com/en/squads/1d8099f8/2023-2024/Bologna-Stats"
2024,"Bologna","Serie A","opponent",28,26.6,38,3420,90,100,38,418,82,234,184,22,292,0.84,32,54,-22,-0.58,37.1,47.9,-10.9,-0.29,"https://fbref.com/en/squads/1d8099f8/2023-2024/Bologna-Stats"
2024,"Bournemouth","Premier League","team",30,25.7,38,3420,90,100,38,418,82,247,170,20,171,1.26,54,67,-13,-0.34,55.9,58.1,-2.2,-0.06,"https://fbref.com/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"
2024,"Bournemouth","Premier League","opponent",30,26.2,38,3420,90,100,38,418,82,262,154,19,187,1.5,67,54,13,0.34,58.1,55.9,2.2,0.06,"https://fbref.com/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"
2024,"Brentford","Premier League","team",28,26.6,38,3420,90,100,38,418,83,247,170,16,172,1.03,56,65,-9,-0.24,58.2,56,2.2,0.06,"https://fbref.com/en/squads/cd051869/2023-2024/Brentford-Stats"
2024,"Brentford","Premier League","opponent",28,26.1,38,3420,90,100,38,418,83,280,136,19,206,1.74,65,56,9,0.24,56,58.2,-2.2,-0.06,"https://fbref.com/en/squads/cd051869/2023-2024/Brentford-Stats"
2024,"Brest","Ligue 1","team",25,27,34,3060,90,100,34,374,83,216,155,17,145,1.79,53,34,19,0.56,48.3,39.2,9.1,0.27,"https://fbref.com/en/squads/fb08dbb3/2023-2024/Brest-Stats"
2024,"Brest","Ligue 1","opponent",25,25.8,34,3060,90,100,34,374,83,222,149,21,157,0.91,34,53,-19,-0.56,39.2,48.3,-9.1,-0.27,"https://fbref.com/en/squads/fb08dbb3/2023-2024/Brest-Stats"
2024,"Brighton","Premier League","team",30,25.9,38,3420,90,100,38,418,80,239,176,23,166,1.26,55,62,-7,-0.18,56.8,55.4,1.4,0.04,"https://fbref.com/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats"
2024,"Brighton","Premier League","opponent",30,26.3,38,3420,90,100,38,418,80,263,153,18,188,1.42,62,55,7,0.18,55.4,56.8,-1.4,-0.04,"https://fbref.com/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats"
2024,"Burnley","Premier League","team",31,24.5,38,3420,90,100,38,418,82,255,162,19,180,0.63,41,78,-37,-0.97,40.6,70.4,-29.7,-0.78,"https://fbref.com/en/squads/943e8050/2023-2024/Burnley-Stats"
2024,"Burnley","Premier League","opponent",31,26.3,38,3420,90,100,38,418,82,273,145,18,195,2.13,78,41,37,0.97,70.4,40.6,29.7,0.78,"https://fbref.com/en/squads/943e8050/2023-2024/Burnley-Stats"
2024,"Cagliari","Serie A","team",29,26.1,38,3420,90,100,38,418,80,232,184,23,311,0.95,42,68,-26,-0.68,42.9,54.5,-11.6,-0.3,"https://fbref.com/en/squads/c4260e09/2023-2024/Cagliari-Stats"
2024,"Cagliari","Serie A","opponent",29,26.5,38,3420,90,100,38,418,80,243,176,22,279,1.74,68,42,26,0.68,54.5,42.9,11.6,0.3,"https://fbref.com/en/squads/c4260e09/2023-2024/Cagliari-Stats"
2024,"Celta Vigo","La Liga","team",31,26.7,38,3420,90,100,38,418,82,249,167,19,277,1.08,46,57,-11,-0.29,50.7,54.6,-3.8,-0.1,"https://fbref.com/en/squads/f25da7fb/2023-2024/Celta-Vigo-Stats"
2024,"Celta Vigo","La Liga","opponent",31,27.1,38,3420,90,100,38,418,82,236,179,22,238,1.63,57,46,11,0.29,54.6,50.7,3.8,0.1,"https://fbref.com/en/squads/f25da7fb/2023-2024/Celta-Vigo-Stats"
2024,"Chelsea","Premier League","team",32,24.2,38,3420,90,100,38,418,84,267,148,17,193,1.66,77,63,14,0.37,74.5,58.1,16.4,0.43,"https://fbref.com/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"
2024,"Chelsea","Premier League","opponent",32,26.3,38,3420,90,100,38,418,84,263,154,21,187,1.11,63,77,-14,-0.37,58.1,74.5,-16.4,-0.43,"https://fbref.com/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"
2024,"Clermont Foot","Ligue 1","team",31,26.8,34,3060,90,100,34,374,82,213,156,17,150,0.74,26,60,-34,-1,36,63.7,-27.6,-0.81,"https://fbref.com/en/squads/d9676424/2023-2024/Clermont-Foot-Stats"
2024,"Clermont Foot","Ligue 1","opponent",31,25.7,34,3060,90,100,34,374,82,223,148,21,157,1.97,60,26,34,1,63.7,36,27.6,0.81,"https://fbref.com/en/squads/d9676424/2023-2024/Clermont-Foot-Stats"
2024,"Crystal Palace","Premier League","team",26,26.8,38,3420,90,100,38,418,85,292,126,16,214,1.29,57,58,-1,-0.03,48.6,52,-3.4,-0.09,"https://fbref.com/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats"
2024,"Crystal Palace","Premier League","opponent",26,26.3,38,3420,90,100,38,418,85,258,158,18,183,1.45,58,57,1,0.03,52,48.6,3.4,0.09,"https://fbref.com/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats"
2024,"Cádiz","La Liga","team",34,28.5,38,3420,90,100,38,418,80,227,186,21,257,0.87,26,55,-29,-0.76,36,52.3,-16.3,-0.43,"https://fbref.com/en/squads/ee7c297c/2023-2024/Cadiz-Stats"
2024,"Cádiz","La Liga","opponent",34,27.3,38,3420,90,100,38,418,80,236,181,20,236,1.74,55,26,29,0.76,52.3,36,16.3,0.43,"https://fbref.com/en/squads/ee7c297c/2023-2024/Cadiz-Stats"
