"Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Age","Poss","MP_Playing","Starts_Playing","Min_Playing","Mins_Per_90_Playing","Gls","Ast","G+A","G_minus_PK","PK","PKatt","CrdY","CrdR","xG_Expected","npxG_Expected","xAG_Expected","npxG+xAG_Expected","PrgC_Progression","PrgP_Progression","Gls_Per","Ast_Per","G+A_Per","G_minus_PK_Per","G+A_minus_PK_Per","xG_Per","xAG_Per","xG+xAG_Per","npxG_Per","npxG+xAG_Per","Url"
2018,"Hellas Verona","Serie A","opponent",32,27.1,58.1,38,418,3420,38,76,52,128,70,6,8,66,4,70.2,63.9,52.1,116,895,2129,2,1.37,3.37,1.84,3.21,1.85,1.37,3.22,1.68,3.05,"https://fbref.com/en/squads/0e72edf2/2017-2018/Hellas-Verona-Stats"
2018,"Hertha BSC","Bundesliga","team",25,26.4,46.1,34,374,3060,34,43,32,75,39,4,5,49,NA,39.2,35.3,27.8,63.1,426,1219,1.26,0.94,2.21,1.15,2.09,1.15,0.82,1.97,1.04,1.86,"https://fbref.com/en/squads/2818f8bc/2017-2018/Hertha-BSC-Stats"
2018,"Hertha BSC","Bundesliga","opponent",25,25.5,53.9,34,374,3060,34,45,31,76,39,6,7,56,3,44.3,38.8,30,68.8,562,1607,1.32,0.91,2.24,1.15,2.06,1.3,0.88,2.18,1.14,2.02,"https://fbref.com/en/squads/2818f8bc/2017-2018/Hertha-BSC-Stats"
2018,"Hoffenheim","Bundesliga","team",26,25,51.2,34,374,3060,34,64,47,111,60,4,5,71,NA,50.5,46.6,36.6,83.2,644,1351,1.88,1.38,3.26,1.76,3.15,1.48,1.08,2.56,1.37,2.45,"https://fbref.com/en/squads/033ea6b8/2017-2018/Hoffenheim-Stats"
2018,"Hoffenheim","Bundesliga","opponent",26,25.7,48.8,34,374,3060,34,46,32,78,43,3,4,43,2,47.2,44.1,33.2,77.3,657,1407,1.35,0.94,2.29,1.26,2.21,1.39,0.98,2.37,1.3,2.27,"https://fbref.com/en/squads/033ea6b8/2017-2018/Hoffenheim-Stats"
2018,"Huddersfield","Premier League","team",25,26.4,45.7,38,418,3420,38,25,19,44,23,2,2,65,NA,31.3,29.8,23.7,53.5,627,1210,0.66,0.5,1.16,0.61,1.11,0.82,0.62,1.45,0.78,1.41,"https://fbref.com/en/squads/f5922ca5/2017-2018/Huddersfield-Town-Stats"
2018,"Huddersfield","Premier League","opponent",25,27,54.3,38,418,3420,38,57,41,98,53,4,6,56,4,48.5,43.8,32.4,76.1,614,1669,1.5,1.08,2.58,1.39,2.47,1.28,0.85,2.13,1.15,2,"https://fbref.com/en/squads/f5922ca5/2017-2018/Huddersfield-Town-Stats"
2018,"Inter","Serie A","team",22,27.6,57.1,38,418,3420,38,64,34,98,58,6,7,69,NA,56.7,51.3,43.8,95.2,947,1877,1.68,0.89,2.58,1.53,2.42,1.49,1.15,2.65,1.35,2.51,"https://fbref.com/en/squads/d609edc0/2017-2018/Internazionale-Stats"
2018,"Inter","Serie A","opponent",22,26.9,42.9,38,418,3420,38,26,20,46,24,2,2,78,9,37.2,35.6,27.6,63.1,664,1386,0.68,0.53,1.21,0.63,1.16,0.98,0.73,1.7,0.94,1.66,"https://fbref.com/en/squads/d609edc0/2017-2018/Internazionale-Stats"
2018,"Juventus","Serie A","team",24,29.2,57.2,38,418,3420,38,82,39,121,78,4,8,66,NA,55.3,49.4,37.9,87.2,789,1704,2.16,1.03,3.18,2.05,3.08,1.46,1,2.45,1.3,2.3,"https://fbref.com/en/squads/e0652b02/2017-2018/Juventus-Stats"
2018,"Juventus","Serie A","opponent",24,27,42.8,38,418,3420,38,22,13,35,19,3,4,88,7,27.4,24.3,17.5,41.9,605,1328,0.58,0.34,0.92,0.5,0.84,0.72,0.46,1.18,0.64,1.1,"https://fbref.com/en/squads/e0652b02/2017-2018/Juventus-Stats"
2018,"Köln","Bundesliga","team",31,25.3,47.4,34,374,3060,34,33,24,57,30,3,3,70,NA,43.2,41,29.8,70.8,507,1331,0.97,0.71,1.68,0.88,1.59,1.27,0.88,2.15,1.21,2.08,"https://fbref.com/en/squads/bc357bf7/2017-2018/Koln-Stats"
2018,"Köln","Bundesliga","opponent",31,25.7,52.6,34,374,3060,34,70,48,118,62,8,9,58,4,67.4,60.4,46.8,107.2,703,1650,2.06,1.41,3.47,1.82,3.24,1.98,1.38,3.36,1.78,3.15,"https://fbref.com/en/squads/bc357bf7/2017-2018/Koln-Stats"
2018,"La Coruña","La Liga","team",32,28.2,46.8,38,418,3420,38,38,30,68,35,3,5,100,2,51.6,47.7,40,87.7,640,1477,1,0.79,1.79,0.92,1.71,1.36,1.05,2.41,1.25,2.31,"https://fbref.com/en/squads/2a60ed82/2017-2018/Deportivo-La-Coruna-Stats"
2018,"La Coruña","La Liga","opponent",32,26.7,53.2,38,418,3420,38,73,53,126,69,4,5,75,2,58.7,54.8,43.3,98.1,774,1709,1.92,1.39,3.32,1.82,3.21,1.55,1.14,2.69,1.44,2.58,"https://fbref.com/en/squads/2a60ed82/2017-2018/Deportivo-La-Coruna-Stats"
2018,"Las Palmas","La Liga","team",36,27,54.7,38,418,3420,38,24,15,39,18,6,8,89,3,38.5,32.3,24.8,57.1,726,1332,0.63,0.39,1.03,0.47,0.87,1.01,0.65,1.66,0.85,1.5,"https://fbref.com/en/squads/0049d422/2017-2018/Las-Palmas-Stats"
2018,"Las Palmas","La Liga","opponent",36,26.7,45.3,38,418,3420,38,73,53,126,68,5,5,103,7,70.5,66.6,55.5,122.2,766,1410,1.92,1.39,3.32,1.79,3.18,1.86,1.46,3.32,1.75,3.21,"https://fbref.com/en/squads/0049d422/2017-2018/Las-Palmas-Stats"
2018,"Lazio","Serie A","team",24,26.5,51.1,38,418,3420,38,86,51,137,77,9,11,79,NA,63.7,55.2,45.8,101,915,1802,2.26,1.34,3.61,2.03,3.37,1.68,1.21,2.88,1.45,2.66,"https://fbref.com/en/squads/7213da33/2017-2018/Lazio-Stats"
2018,"Lazio","Serie A","opponent",24,27,48.9,38,418,3420,38,47,23,70,38,9,10,70,3,43.9,36,27,63,714,1466,1.24,0.61,1.84,1,1.61,1.15,0.71,1.87,0.95,1.66,"https://fbref.com/en/squads/7213da33/2017-2018/Lazio-Stats"
2018,"Leganés","La Liga","team",28,27.8,43,38,418,3420,38,32,23,55,30,2,3,105,5,39.9,37.6,30,67.6,534,1111,0.84,0.61,1.45,0.79,1.39,1.05,0.79,1.84,0.99,1.78,"https://fbref.com/en/squads/7c6f2c78/2017-2018/Leganes-Stats"
2018,"Leganés","La Liga","opponent",28,26.5,57,38,418,3420,38,51,28,79,45,6,7,82,4,47.6,42.2,31.5,73.7,645,1468,1.34,0.74,2.08,1.18,1.92,1.25,0.83,2.08,1.11,1.94,"https://fbref.com/en/squads/7c6f2c78/2017-2018/Leganes-Stats"
2018,"Leicester City","Premier League","team",27,27.2,48,38,418,3420,38,53,38,91,48,5,6,60,NA,50,45.3,34.9,80.2,655,1271,1.39,1,2.39,1.26,2.26,1.32,0.92,2.24,1.19,2.11,"https://fbref.com/en/squads/a2d435b3/2017-2018/Leicester-City-Stats"
2018,"Leicester City","Premier League","opponent",27,26.8,52,38,418,3420,38,58,47,105,56,2,4,52,1,48.1,45,36.7,81.7,828,1658,1.53,1.24,2.76,1.47,2.71,1.27,0.97,2.23,1.18,2.15,"https://fbref.com/en/squads/a2d435b3/2017-2018/Leicester-City-Stats"
2018,"Levante","La Liga","team",33,25.7,42.8,38,418,3420,38,43,28,71,38,5,5,111,6,44.7,40.8,31.8,72.7,676,1286,1.13,0.74,1.87,1,1.74,1.18,0.84,2.02,1.07,1.91,"https://fbref.com/en/squads/9800b6a1/2017-2018/Levante-Stats"
2018,"Levante","La Liga","opponent",33,26.8,57.2,38,418,3420,38,55,41,96,50,5,6,93,6,63.6,58.8,45.3,104.1,758,1661,1.45,1.08,2.53,1.32,2.39,1.67,1.19,2.86,1.55,2.74,"https://fbref.com/en/squads/9800b6a1/2017-2018/Levante-Stats"
2018,"Leverkusen","Bundesliga","team",24,24,54.6,34,374,3060,34,58,46,104,55,3,5,57,NA,57.5,53.6,42.4,95.9,696,1661,1.71,1.35,3.06,1.62,2.97,1.69,1.25,2.94,1.58,2.82,"https://fbref.com/en/squads/c7a9f859/2017-2018/Bayer-Leverkusen-Stats"
2018,"Leverkusen","Bundesliga","opponent",24,25.7,45.4,34,374,3060,34,44,33,77,39,5,6,79,1,38.9,34.2,27.8,62,520,1184,1.29,0.97,2.26,1.15,2.12,1.14,0.82,1.96,1.01,1.82,"https://fbref.com/en/squads/c7a9f859/2017-2018/Bayer-Leverkusen-Stats"
2018,"Lille","Ligue 1","team",25,22.6,53.8,38,418,3420,38,41,31,72,39,2,2,61,6,36.4,34.8,29.7,64.5,831,1581,1.08,0.82,1.89,1.03,1.84,0.96,0.78,1.74,0.92,1.7,"https://fbref.com/en/squads/cb188c0c/2017-2018/Lille-Stats"
2018,"Lille","Ligue 1","opponent",25,26.1,46.2,38,418,3420,38,64,44,108,59,5,7,71,2,57.9,52.5,41.3,93.8,697,1459,1.68,1.16,2.84,1.55,2.71,1.52,1.09,2.61,1.38,2.47,"https://fbref.com/en/squads/cb188c0c/2017-2018/Lille-Stats"
2018,"Liverpool","Premier League","team",27,25.6,60.3,38,418,3420,38,82,58,140,80,2,3,44,NA,72.9,70.6,52.7,123.3,982,2236,2.16,1.53,3.68,2.11,3.63,1.92,1.39,3.31,1.86,3.24,"https://fbref.com/en/squads/822bd0ba/2017-2018/Liverpool-Stats"
2018,"Liverpool","Premier League","opponent",27,27.1,39.7,38,418,3420,38,38,23,61,34,4,6,50,0,33.8,29,21.6,50.6,504,1103,1,0.61,1.61,0.89,1.5,0.89,0.57,1.46,0.76,1.33,"https://fbref.com/en/squads/822bd0ba/2017-2018/Liverpool-Stats"
2018,"Lyon","Ligue 1","team",26,24.4,55.6,38,418,3420,38,85,62,147,79,6,7,72,2,63.4,58.3,43.9,102.2,949,1670,2.24,1.63,3.87,2.08,3.71,1.67,1.15,2.82,1.53,2.69,"https://fbref.com/en/squads/d53c0b06/2017-2018/Lyon-Stats"
2018,"Lyon","Ligue 1","opponent",26,26,44.4,38,418,3420,38,40,24,64,35,5,8,75,7,40.1,34.1,25,59.1,689,1348,1.05,0.63,1.68,0.92,1.55,1.06,0.66,1.71,0.9,1.55,"https://fbref.com/en/squads/d53c0b06/2017-2018/Lyon-Stats"
2018,"Mainz 05","Bundesliga","team",27,25.3,44.4,34,374,3060,34,38,27,65,34,4,4,63,NA,35.4,32.3,25.5,57.8,484,1116,1.12,0.79,1.91,1,1.79,1.04,0.75,1.79,0.95,1.7,"https://fbref.com/en/squads/a224b06a/2017-2018/Mainz-05-Stats"
2018,"Mainz 05","Bundesliga","opponent",27,25.7,55.6,34,374,3060,34,51,36,87,46,5,7,73,3,47.9,42.5,33.6,76.1,581,1396,1.5,1.06,2.56,1.35,2.41,1.41,0.99,2.4,1.25,2.24,"https://fbref.com/en/squads/a224b06a/2017-2018/Mainz-05-Stats"
2018,"Manchester City","Premier League","team",25,26.4,71,38,418,3420,38,103,85,188,97,6,8,63,NA,78.6,72.7,57.9,130.6,1308,2570,2.71,2.24,4.95,2.55,4.79,2.07,1.52,3.59,1.91,3.44,"https://fbref.com/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats"
2018,"Manchester City","Premier League","opponent",25,26.9,29,38,418,3420,38,25,17,42,25,0,2,77,3,23.8,22.2,16.4,38.7,331,713,0.66,0.45,1.11,0.66,1.11,0.63,0.43,1.06,0.59,1.02,"https://fbref.com/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats"
2018,"Manchester Utd","Premier League","team",27,26.7,54.7,38,418,3420,38,67,53,120,66,1,3,64,NA,55.7,53.3,40.5,93.8,920,1564,1.76,1.39,3.16,1.74,3.13,1.47,1.07,2.53,1.4,2.47,"https://fbref.com/en/squads/19538871/2017-2018/Manchester-United-Stats"
2018,"Manchester Utd","Premier League","opponent",27,26.9,45.3,38,418,3420,38,26,18,44,25,1,1,69,1,40.7,39.9,30.9,70.8,779,1463,0.68,0.47,1.16,0.66,1.13,1.07,0.81,1.88,1.05,1.86,"https://fbref.com/en/squads/19538871/2017-2018/Manchester-United-Stats"
2018,"Marseille","Ligue 1","team",26,27.2,57.8,38,418,3420,38,79,54,133,74,5,8,81,2,78.1,71.7,55.9,127.6,947,1586,2.08,1.42,3.5,1.95,3.37,2.06,1.47,3.53,1.89,3.36,"https://fbref.com/en/squads/5725cc7b/2017-2018/Marseille-Stats"
2018,"Marseille","Ligue 1","opponent",26,26,42.2,38,418,3420,38,45,30,75,41,4,6,64,5,41.8,37.1,27.5,64.6,616,1231,1.18,0.79,1.97,1.08,1.87,1.1,0.72,1.82,0.98,1.7,"https://fbref.com/en/squads/5725cc7b/2017-2018/Marseille-Stats"
2018,"Metz","Ligue 1","team",36,27.4,45.5,38,418,3420,38,33,27,60,30,3,4,80,7,40.3,37.2,30,67.3,589,1518,0.87,0.71,1.58,0.79,1.5,1.06,0.79,1.85,0.98,1.77,"https://fbref.com/en/squads/f83960ae/2017-2018/Metz-Stats"
2018,"Metz","Ligue 1","opponent",36,25.8,54.5,38,418,3420,38,74,53,127,71,3,5,54,5,71.3,67.2,54.4,121.6,750,1763,1.95,1.39,3.34,1.87,3.26,1.88,1.43,3.31,1.77,3.2,"https://fbref.com/en/squads/f83960ae/2017-2018/Metz-Stats"
2018,"Milan","Serie A","team",24,25,56,38,418,3420,38,54,28,82,50,4,6,75,NA,51.2,46.6,35.3,81.9,778,2016,1.42,0.74,2.16,1.32,2.05,1.35,0.93,2.28,1.23,2.15,"https://fbref.com/en/squads/dc56fe14/2017-2018/Milan-Stats"
2018,"Milan","Serie A","opponent",24,27.2,44,38,418,3420,38,41,30,71,39,2,3,80,6,36.9,34.7,26.3,60.9,587,1358,1.08,0.79,1.87,1.03,1.82,0.97,0.69,1.66,0.91,1.6,"https://fbref.com/en/squads/dc56fe14/2017-2018/Milan-Stats"
2018,"Monaco","Ligue 1","team",32,25.8,50.9,38,418,3420,38,83,56,139,76,7,8,71,4,62.3,56.1,43.1,99.2,735,1742,2.18,1.47,3.66,2,3.47,1.64,1.13,2.77,1.48,2.61,"https://fbref.com/en/squads/fd6114db/2017-2018/Monaco-Stats"
2018,"Monaco","Ligue 1","opponent",32,26,49.1,38,418,3420,38,44,34,78,39,5,5,68,4,48.5,45,35.8,80.8,647,1381,1.16,0.89,2.05,1.03,1.92,1.28,0.94,2.22,1.18,2.13,"https://fbref.com/en/squads/fd6114db/2017-2018/Monaco-Stats"
2018,"Montpellier","Ligue 1","team",23,26.4,47,38,418,3420,38,36,28,64,36,0,2,72,1,42.6,41,31,72.1,749,1572,0.95,0.74,1.68,0.95,1.68,1.12,0.82,1.94,1.08,1.9,"https://fbref.com/en/squads/281b0e73/2017-2018/Montpellier-Stats"
2018,"Montpellier","Ligue 1","opponent",23,26,53,38,418,3420,38,33,23,56,28,5,6,77,2,39,34.4,27.5,61.9,701,1461,0.87,0.61,1.47,0.74,1.34,1.03,0.72,1.75,0.91,1.63,"https://fbref.com/en/squads/281b0e73/2017-2018/Montpellier-Stats"
2018,"Málaga","La Liga","team",37,27.2,44.1,38,418,3420,38,23,15,38,19,4,6,101,8,38.4,33.7,26.3,60,463,1169,0.61,0.39,1,0.5,0.89,1.01,0.69,1.7,0.89,1.58,"https://fbref.com/en/squads/1c896955/2017-2018/Malaga-Stats"
2018,"Málaga","La Liga","opponent",37,26.7,55.9,38,418,3420,38,61,44,105,55,6,7,76,0,59.4,53.8,43.1,97,777,1777,1.61,1.16,2.76,1.45,2.61,1.56,1.14,2.7,1.42,2.55,"https://fbref.com/en/squads/1c896955/2017-2018/Malaga-Stats"
2018,"Nantes","Ligue 1","team",30,25.6,43.7,38,418,3420,38,36,24,60,32,4,5,68,6,41.8,37.9,29.4,67.3,559,1405,0.95,0.63,1.58,0.84,1.47,1.1,0.77,1.87,1,1.77,"https://fbref.com/en/squads/d7a486cd/2017-2018/Nantes-Stats"
2018,"Nantes","Ligue 1","opponent",30,26.2,56.3,38,418,3420,38,40,32,72,37,3,4,73,2,38.1,34.9,26,60.9,799,1757,1.05,0.84,1.89,0.97,1.82,1,0.68,1.69,0.92,1.6,"https://fbref.com/en/squads/d7a486cd/2017-2018/Nantes-Stats"
2018,"Napoli","Serie A","team",23,28,63.4,38,418,3420,38,73,45,118,67,6,8,58,NA,67.1,60.7,50.8,111.6,971,2468,1.92,1.18,3.11,1.76,2.95,1.77,1.34,3.1,1.6,2.94,"https://fbref.com/en/squads/d48ad4ff/2017-2018/Napoli-Stats"
2018,"Napoli","Serie A","opponent",23,26.9,36.6,38,418,3420,38,29,19,48,27,2,2,84,0,27.1,25.5,17.7,43.2,463,1004,0.76,0.5,1.26,0.71,1.21,0.71,0.47,1.18,0.67,1.14,"https://fbref.com/en/squads/d48ad4ff/2017-2018/Napoli-Stats"
2018,"Newcastle Utd","Premier League","team",27,25.6,41.7,38,418,3420,38,38,29,67,38,0,1,54,NA,41.6,40.9,32.1,72.9,548,1145,1,0.76,1.76,1,1.76,1.1,0.84,1.94,1.08,1.92,"https://fbref.com/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats"
2018,"Newcastle Utd","Premier League","opponent",27,26.9,58.3,38,418,3420,38,44,32,76,40,4,6,62,0,52.4,47.6,37.4,85.1,685,1844,1.16,0.84,2,1.05,1.89,1.38,0.99,2.37,1.25,2.24,"https://fbref.com/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats"
2018,"Nice","Ligue 1","team",31,25,58.1,38,418,3420,38,52,35,87,44,8,10,82,4,49.2,41.7,31.9,73.6,841,1637,1.37,0.92,2.29,1.16,2.08,1.3,0.84,2.14,1.1,1.94,"https://fbref.com/en/squads/132ebc33/2017-2018/Nice-Stats"
2018,"Nice","Ligue 1","opponent",31,26.1,41.9,38,418,3420,38,49,38,87,46,3,5,70,4,49.5,45.6,34.3,79.9,706,1495,1.29,1,2.29,1.21,2.21,1.3,0.9,2.2,1.2,2.1,"https://fbref.com/en/squads/132ebc33/2017-2018/Nice-Stats"
2018,"Paris S-G","Ligue 1","team",28,26.1,66.3,38,418,3420,38,100,75,175,93,7,9,69,6,86.1,79.3,65.1,144.4,1044,2068,2.63,1.97,4.61,2.45,4.42,2.26,1.71,3.98,2.09,3.8,"https://fbref.com/en/squads/e2d8892c/2017-2018/Paris-Saint-Germain-Stats"
2018,"Paris S-G","Ligue 1","opponent",28,26,33.7,38,418,3420,38,28,19,47,25,3,5,77,3,34.3,30.5,22.9,53.4,691,1057,0.74,0.5,1.24,0.66,1.16,0.9,0.6,1.51,0.8,1.4,"https://fbref.com/en/squads/e2d8892c/2017-2018/Paris-Saint-Germain-Stats"
2018,"RB Leipzig","Bundesliga","team",23,23.4,55,34,374,3060,34,57,43,100,53,4,5,48,NA,51.9,48,39.6,87.6,778,1591,1.68,1.26,2.94,1.56,2.82,1.53,1.17,2.69,1.41,2.58,"https://fbref.com/en/squads/acbb6a5b/2017-2018/RB-Leipzig-Stats"
2018,"RB Leipzig","Bundesliga","opponent",23,25.7,45,34,374,3060,34,53,34,87,48,5,5,67,4,46.7,42.8,33,75.7,449,1210,1.56,1,2.56,1.41,2.41,1.37,0.97,2.34,1.26,2.23,"https://fbref.com/en/squads/acbb6a5b/2017-2018/RB-Leipzig-Stats"
2018,"Real Madrid","La Liga","team",24,27.1,60.2,38,418,3420,38,91,65,156,83,8,10,67,4,85.4,77.5,62.8,140.2,1131,2383,2.39,1.71,4.11,2.18,3.89,2.25,1.65,3.9,2.04,3.69,"https://fbref.com/en/squads/53a2f082/2017-2018/Real-Madrid-Stats"
2018,"Real Madrid","La Liga","opponent",24,26.9,39.8,38,418,3420,38,42,34,76,40,2,4,97,3,43.2,40.6,31.5,72.1,598,1229,1.11,0.89,2,1.05,1.95,1.14,0.83,1.97,1.07,1.9,"https://fbref.com/en/squads/53a2f082/2017-2018/Real-Madrid-Stats"
2018,"Real Sociedad","La Liga","team",27,25.9,56.5,38,418,3420,38,64,47,111,60,4,5,64,5,53.7,49.7,38.9,88.7,883,1605,1.68,1.24,2.92,1.58,2.82,1.41,1.02,2.44,1.31,2.33,"https://fbref.com/en/squads/e31d1cd9/2017-2018/Real-Sociedad-Stats"
2018,"Real Sociedad","La Liga","opponent",27,26.8,43.5,38,418,3420,38,58,41,99,52,6,8,94,1,50.5,44.1,35.5,79.7,577,1244,1.53,1.08,2.61,1.37,2.45,1.33,0.94,2.27,1.16,2.1,"https://fbref.com/en/squads/e31d1cd9/2017-2018/Real-Sociedad-Stats"
2018,"Rennes","Ligue 1","team",28,24.2,49.9,38,418,3420,38,48,32,80,42,6,8,67,5,49.8,43.6,33,76.5,619,1505,1.26,0.84,2.11,1.11,1.95,1.31,0.87,2.18,1.15,2.01,"https://fbref.com/en/squads/b3072e00/2017-2018/Rennes-Stats"
2018,"Rennes","Ligue 1","opponent",28,26.3,50.1,38,418,3420,38,42,32,74,37,5,8,104,7,49.3,43,33.8,76.8,688,1428,1.11,0.84,1.95,0.97,1.82,1.3,0.89,2.19,1.13,2.02,"https://fbref.com/en/squads/b3072e00/2017-2018/Rennes-Stats"
2018,"Roma","Serie A","team",27,27.4,58,38,418,3420,38,56,37,93,53,3,6,48,NA,63.4,58.8,46.7,105.5,938,1989,1.47,0.97,2.45,1.39,2.37,1.67,1.23,2.9,1.55,2.78,"https://fbref.com/en/squads/cf74a709/2017-2018/Roma-Stats"
2018,"Roma","Serie A","opponent",27,26.8,42,38,418,3420,38,28,22,50,25,3,5,71,5,37.2,33.2,26.2,59.4,613,1148,0.74,0.58,1.32,0.66,1.24,0.98,0.69,1.67,0.87,1.56,"https://fbref.com/en/squads/cf74a709/2017-2018/Roma-Stats"
2018,"SPAL","Serie A","team",29,26.7,44.7,38,418,3420,38,37,14,51,32,5,6,101,NA,35.8,31.1,21.5,52.5,704,1218,0.97,0.37,1.34,0.84,1.21,0.94,0.56,1.51,0.82,1.38,"https://fbref.com/en/squads/1d2fe027/2017-2018/SPAL-Stats"
2018,"SPAL","Serie A","opponent",29,26.8,55.3,38,418,3420,38,55,33,88,46,9,12,76,4,57.7,48.4,37.5,85.9,852,1794,1.45,0.87,2.32,1.21,2.08,1.52,0.99,2.51,1.27,2.26,"https://fbref.com/en/squads/1d2fe027/2017-2018/SPAL-Stats"
2018,"Saint-Étienne","Ligue 1","team",30,26.6,51.3,38,418,3420,38,45,31,76,38,7,11,72,8,51,42.8,35.4,78.2,732,1552,1.18,0.82,2,1,1.82,1.34,0.93,2.27,1.13,2.06,"https://fbref.com/en/squads/d298ef2c/2017-2018/Saint-Etienne-Stats"
2018,"Saint-Étienne","Ligue 1","opponent",30,26,48.7,38,418,3420,38,49,30,79,43,6,7,68,4,54.1,48.6,37.4,86,784,1470,1.29,0.79,2.08,1.13,1.92,1.42,0.98,2.41,1.28,2.26,"https://fbref.com/en/squads/d298ef2c/2017-2018/Saint-Etienne-Stats"
2018,"Sampdoria","Serie A","team",27,27,53.6,38,418,3420,38,56,33,89,49,7,8,69,NA,53.5,47.2,35.5,82.7,614,1627,1.47,0.87,2.34,1.29,2.16,1.41,0.93,2.34,1.24,2.18,"https://fbref.com/en/squads/8ff9e3b3/2017-2018/Sampdoria-Stats"
2018,"Sampdoria","Serie A","opponent",27,26.9,46.4,38,418,3420,38,58,41,99,52,6,10,92,4,60.3,52.4,43.4,95.8,792,1431,1.53,1.08,2.61,1.37,2.45,1.59,1.14,2.73,1.38,2.52,"https://fbref.com/en/squads/8ff9e3b3/2017-2018/Sampdoria-Stats"
2018,"Sassuolo","Serie A","team",28,27.2,42.9,38,418,3420,38,28,16,44,24,4,10,89,NA,46.3,38.4,27.7,66.1,640,1492,0.74,0.42,1.16,0.63,1.05,1.22,0.73,1.95,1.01,1.74,"https://fbref.com/en/squads/e2befd26/2017-2018/Sassuolo-Stats"
2018,"Sassuolo","Serie A","opponent",28,27.2,57.1,38,418,3420,38,57,38,95,55,2,3,75,4,48.9,46.5,36.6,83.1,822,1723,1.5,1,2.5,1.45,2.45,1.29,0.96,2.25,1.22,2.19,"https://fbref.com/en/squads/e2befd26/2017-2018/Sassuolo-Stats"
2018,"Schalke 04","Bundesliga","team",24,26.1,46.6,34,374,3060,34,50,33,83,40,10,10,66,NA,46.7,38.9,31.4,70.3,776,1248,1.47,0.97,2.44,1.18,2.15,1.37,0.92,2.3,1.14,2.07,"https://fbref.com/en/squads/c539e393/2017-2018/Schalke-04-Stats"
2018,"Schalke 04","Bundesliga","opponent",24,25.5,53.4,34,374,3060,34,36,25,61,33,3,6,65,5,40.2,35.6,24.9,60.5,559,1379,1.06,0.74,1.79,0.97,1.71,1.18,0.73,1.92,1.05,1.78,"https://fbref.com/en/squads/c539e393/2017-2018/Schalke-04-Stats"
2018,"Sevilla","La Liga","team",31,27.1,54.3,38,418,3420,38,48,35,83,44,4,5,99,3,59.5,55.7,42.8,98.5,817,1824,1.26,0.92,2.18,1.16,2.08,1.57,1.13,2.69,1.47,2.59,"https://fbref.com/en/squads/ad2be733/2017-2018/Sevilla-Stats"
2018,"Sevilla","La Liga","opponent",31,26.9,45.7,38,418,3420,38,57,39,96,52,5,8,80,3,54.4,48.1,36.6,84.7,731,1410,1.5,1.03,2.53,1.37,2.39,1.43,0.96,2.39,1.27,2.23,"https://fbref.com/en/squads/ad2be733/2017-2018/Sevilla-Stats"
2018,"Southampton","Premier League","team",26,26.2,51.3,38,418,3420,38,36,23,59,33,3,3,65,NA,39.9,37.6,29.5,67,694,1609,0.95,0.61,1.55,0.87,1.47,1.05,0.78,1.83,0.99,1.76,"https://fbref.com/en/squads/33c895d4/2017-2018/Southampton-Stats"
2018,"Southampton","Premier League","opponent",26,26.9,48.7,38,418,3420,38,56,43,99,55,1,2,51,2,45.2,43.6,33.7,77.3,670,1443,1.47,1.13,2.61,1.45,2.58,1.19,0.89,2.08,1.15,2.03,"https://fbref.com/en/squads/33c895d4/2017-2018/Southampton-Stats"
2018,"Stoke City","Premier League","team",30,27.5,41.4,38,418,3420,38,34,28,62,34,0,3,62,NA,36.5,34.1,27.4,61.4,477,1150,0.89,0.74,1.63,0.89,1.63,0.96,0.72,1.68,0.9,1.62,"https://fbref.com/en/squads/17892952/2017-2018/Stoke-City-Stats"
2018,"Stoke City","Premier League","opponent",30,26.9,58.6,38,418,3420,38,66,49,115,61,5,5,49,0,62.5,58.6,46.3,104.9,889,1749,1.74,1.29,3.03,1.61,2.89,1.64,1.22,2.86,1.54,2.76,"https://fbref.com/en/squads/17892952/2017-2018/Stoke-City-Stats"
2018,"Strasbourg","Ligue 1","team",25,27.2,49.1,38,418,3420,38,43,26,69,36,7,7,72,4,45.5,40,29.8,69.8,658,1289,1.13,0.68,1.82,0.95,1.63,1.2,0.78,1.98,1.05,1.84,"https://fbref.com/en/squads/c0d3eab4/2017-2018/Strasbourg-Stats"
2018,"Strasbourg","Ligue 1","opponent",25,25.9,50.9,38,418,3420,38,67,45,112,61,6,7,80,4,58.4,52.9,42.7,95.6,813,1631,1.76,1.18,2.95,1.61,2.79,1.54,1.12,2.66,1.39,2.52,"https://fbref.com/en/squads/c0d3eab4/2017-2018/Strasbourg-Stats"
2018,"Stuttgart","Bundesliga","team",26,25.6,46.6,34,374,3060,34,35,22,57,34,1,3,59,NA,40.3,38,26.3,64.3,474,1026,1.03,0.65,1.68,1,1.65,1.19,0.77,1.96,1.12,1.89,"https://fbref.com/en/squads/598bc722/2017-2018/Stuttgart-Stats"
