"Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Att","Live_Pass","Dead_Pass","FK_Pass","TB_Pass","Sw_Pass","Crs_Pass","TI_Pass","CK_Pass","In_Corner","Out_Corner","Str_Corner","Cmp_Outcomes","Off_Outcomes","Blocks_Outcomes","Url"
2018,"RB Leipzig","Bundesliga","opponent",23,34,15146,13176,1863,516,21,143,562,797,158,57,76,5,10914,107,458,"https://fbref.com/en/squads/acbb6a5b/2017-2018/RB-Leipzig-Stats"
2018,"Real Madrid","La Liga","team",24,38,24496,22486,1895,563,77,395,904,729,279,62,110,2,20954,115,387,"https://fbref.com/en/squads/53a2f082/2017-2018/Real-Madrid-Stats"
2018,"Real Madrid","La Liga","opponent",24,38,16245,14428,1741,518,37,174,531,583,134,49,59,2,12894,76,327,"https://fbref.com/en/squads/53a2f082/2017-2018/Real-Madrid-Stats"
2018,"Real Sociedad","La Liga","team",27,38,20838,18744,2003,604,45,216,782,823,233,100,93,0,16973,91,385,"https://fbref.com/en/squads/e31d1cd9/2017-2018/Real-Sociedad-Stats"
2018,"Real Sociedad","La Liga","opponent",27,38,16097,14169,1839,475,55,193,596,751,166,69,62,3,12215,89,343,"https://fbref.com/en/squads/e31d1cd9/2017-2018/Real-Sociedad-Stats"
2018,"Rennes","Ligue 1","team",28,38,17996,15811,2096,588,52,215,766,916,217,95,86,2,13834,89,345,"https://fbref.com/en/squads/b3072e00/2017-2018/Rennes-Stats"
2018,"Rennes","Ligue 1","opponent",28,38,18015,15838,2100,534,64,136,726,970,181,84,64,4,13768,77,420,"https://fbref.com/en/squads/b3072e00/2017-2018/Rennes-Stats"
2018,"Roma","Serie A","team",27,38,21620,19551,1998,558,55,243,962,854,261,119,82,1,17482,71,435,"https://fbref.com/en/squads/cf74a709/2017-2018/Roma-Stats"
2018,"Roma","Serie A","opponent",27,38,15899,13858,1905,444,66,149,623,776,158,64,69,7,11800,136,292,"https://fbref.com/en/squads/cf74a709/2017-2018/Roma-Stats"
2018,"SPAL","Serie A","team",29,38,15961,13830,2040,688,15,152,727,728,175,49,88,3,12213,91,367,"https://fbref.com/en/squads/1d2fe027/2017-2018/SPAL-Stats"
2018,"SPAL","Serie A","opponent",29,38,20159,18214,1886,532,35,158,807,806,209,86,79,6,16318,59,353,"https://fbref.com/en/squads/1d2fe027/2017-2018/SPAL-Stats"
2018,"Saint-Étienne","Ligue 1","team",30,38,19124,16922,2112,532,37,145,657,990,182,69,70,4,15064,90,412,"https://fbref.com/en/squads/d298ef2c/2017-2018/Saint-Etienne-Stats"
2018,"Saint-Étienne","Ligue 1","opponent",30,38,18142,16135,1951,563,60,193,815,808,219,85,105,2,14186,56,399,"https://fbref.com/en/squads/d298ef2c/2017-2018/Saint-Etienne-Stats"
2018,"Sampdoria","Serie A","team",27,38,20378,18291,2033,613,39,105,777,780,223,126,73,2,16259,54,402,"https://fbref.com/en/squads/8ff9e3b3/2017-2018/Sampdoria-Stats"
2018,"Sampdoria","Serie A","opponent",27,38,17740,15751,1842,453,45,330,810,757,215,85,89,9,13641,147,496,"https://fbref.com/en/squads/8ff9e3b3/2017-2018/Sampdoria-Stats"
2018,"Sassuolo","Serie A","team",28,38,15909,13777,2052,624,77,144,793,825,196,99,69,4,11605,80,405,"https://fbref.com/en/squads/e2befd26/2017-2018/Sassuolo-Stats"
2018,"Sassuolo","Serie A","opponent",28,38,21402,19324,2001,537,39,183,854,855,222,85,80,4,16983,77,423,"https://fbref.com/en/squads/e2befd26/2017-2018/Sassuolo-Stats"
2018,"Schalke 04","Bundesliga","team",24,34,15744,13937,1726,535,18,89,583,735,140,25,106,5,12134,81,362,"https://fbref.com/en/squads/c539e393/2017-2018/Schalke-04-Stats"
2018,"Schalke 04","Bundesliga","opponent",24,34,18165,16343,1775,597,20,111,580,741,133,48,66,1,14287,47,476,"https://fbref.com/en/squads/c539e393/2017-2018/Schalke-04-Stats"
2018,"Sevilla","La Liga","team",31,38,20571,18451,1983,568,62,147,657,809,221,97,80,1,16366,137,401,"https://fbref.com/en/squads/ad2be733/2017-2018/Sevilla-Stats"
2018,"Sevilla","La Liga","opponent",31,38,17336,15253,2009,655,29,177,684,750,186,70,71,4,13236,74,382,"https://fbref.com/en/squads/ad2be733/2017-2018/Sevilla-Stats"
2018,"Southampton","Premier League","team",26,38,19027,17044,1910,423,56,169,800,862,227,130,65,7,14336,73,423,"https://fbref.com/en/squads/33c895d4/2017-2018/Southampton-Stats"
2018,"Southampton","Premier League","opponent",26,38,18211,16181,1984,464,38,108,718,923,201,82,65,11,13666,46,421,"https://fbref.com/en/squads/33c895d4/2017-2018/Southampton-Stats"
2018,"Stoke City","Premier League","team",30,38,14569,12544,1938,460,33,111,598,875,136,73,46,11,10122,87,320,"https://fbref.com/en/squads/17892952/2017-2018/Stoke-City-Stats"
2018,"Stoke City","Premier League","opponent",30,38,21090,18959,2041,488,81,122,844,926,281,125,62,4,16444,90,397,"https://fbref.com/en/squads/17892952/2017-2018/Stoke-City-Stats"
2018,"Strasbourg","Ligue 1","team",25,38,16942,14846,2020,498,63,207,776,909,183,78,94,1,12776,76,353,"https://fbref.com/en/squads/c0d3eab4/2017-2018/Strasbourg-Stats"
2018,"Strasbourg","Ligue 1","opponent",25,38,17593,15420,2100,567,62,188,728,941,180,83,66,1,13578,73,348,"https://fbref.com/en/squads/c0d3eab4/2017-2018/Strasbourg-Stats"
2018,"Stuttgart","Bundesliga","team",26,34,16172,14329,1771,488,10,76,610,773,142,59,74,2,12150,72,374,"https://fbref.com/en/squads/598bc722/2017-2018/Stuttgart-Stats"
2018,"Stuttgart","Bundesliga","opponent",26,34,18342,16541,1741,507,18,163,686,778,159,53,78,5,14373,60,418,"https://fbref.com/en/squads/598bc722/2017-2018/Stuttgart-Stats"
2018,"Swansea City","Premier League","team",26,38,17437,15500,1899,472,23,141,694,825,150,99,36,2,13223,38,347,"https://fbref.com/en/squads/fb10988f/2017-2018/Swansea-City-Stats"
2018,"Swansea City","Premier League","opponent",26,38,21866,20064,1723,387,65,142,789,809,195,104,57,6,17707,79,378,"https://fbref.com/en/squads/fb10988f/2017-2018/Swansea-City-Stats"
2018,"Torino","Serie A","team",27,38,18605,16432,2102,601,30,214,612,917,173,72,52,3,14584,71,431,"https://fbref.com/en/squads/105360fe/2017-2018/Torino-Stats"
2018,"Torino","Serie A","opponent",27,38,17931,15742,2101,602,49,167,808,884,228,99,94,3,13753,88,369,"https://fbref.com/en/squads/105360fe/2017-2018/Torino-Stats"
2018,"Tottenham","Premier League","team",25,38,23695,21612,1995,483,83,196,825,948,246,95,89,7,19284,88,437,"https://fbref.com/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats"
2018,"Tottenham","Premier League","opponent",25,38,14649,12718,1818,452,66,146,596,748,161,87,53,7,10279,113,360,"https://fbref.com/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats"
2018,"Toulouse","Ligue 1","team",25,38,15755,13527,2153,622,28,126,822,932,177,97,62,4,11368,75,404,"https://fbref.com/en/squads/3f8c4b5f/2017-2018/Toulouse-Stats"
2018,"Toulouse","Ligue 1","opponent",25,38,18947,16692,2103,625,82,148,720,912,183,69,62,2,14641,152,383,"https://fbref.com/en/squads/3f8c4b5f/2017-2018/Toulouse-Stats"
2018,"Troyes","Ligue 1","team",25,38,16326,14215,2048,519,38,139,689,910,165,75,49,2,12006,63,390,"https://fbref.com/en/squads/54195385/2017-2018/Troyes-Stats"
2018,"Troyes","Ligue 1","opponent",25,38,22124,19988,2008,517,73,225,821,943,215,86,79,7,17846,128,354,"https://fbref.com/en/squads/54195385/2017-2018/Troyes-Stats"
2018,"Udinese","Serie A","team",27,38,16838,14802,1976,468,32,129,711,890,175,70,75,2,12720,60,358,"https://fbref.com/en/squads/04eea015/2017-2018/Udinese-Stats"
2018,"Udinese","Serie A","opponent",27,38,20894,18782,2035,561,36,208,788,826,226,104,77,6,16702,77,440,"https://fbref.com/en/squads/04eea015/2017-2018/Udinese-Stats"
2018,"Valencia","La Liga","team",25,38,18004,16054,1867,596,49,193,605,682,202,60,88,6,14289,83,311,"https://fbref.com/en/squads/dcc91a7b/2017-2018/Valencia-Stats"
2018,"Valencia","La Liga","opponent",25,38,19424,17355,1987,554,34,243,787,830,206,80,82,3,15392,82,398,"https://fbref.com/en/squads/dcc91a7b/2017-2018/Valencia-Stats"
2018,"Villarreal","La Liga","team",32,38,18797,16834,1852,552,57,183,517,707,179,66,38,5,14995,111,319,"https://fbref.com/en/squads/2a8183b3/2017-2018/Villarreal-Stats"
2018,"Villarreal","La Liga","opponent",32,38,18855,16743,2003,661,41,224,873,753,224,65,101,2,14775,109,406,"https://fbref.com/en/squads/2a8183b3/2017-2018/Villarreal-Stats"
2018,"Watford","Premier League","team",29,38,17513,15484,1955,484,27,138,713,926,183,92,62,2,12758,74,438,"https://fbref.com/en/squads/2abfe087/2017-2018/Watford-Stats"
2018,"Watford","Premier League","opponent",29,38,18013,15973,1923,482,60,150,676,861,198,95,50,7,13459,117,333,"https://fbref.com/en/squads/2abfe087/2017-2018/Watford-Stats"
2018,"Werder Bremen","Bundesliga","team",25,34,16175,14285,1821,507,9,181,655,803,181,71,86,4,12065,69,485,"https://fbref.com/en/squads/62add3bf/2017-2018/Werder-Bremen-Stats"
2018,"Werder Bremen","Bundesliga","opponent",25,34,18078,16206,1789,556,20,139,612,770,152,62,77,3,14073,83,354,"https://fbref.com/en/squads/62add3bf/2017-2018/Werder-Bremen-Stats"
2018,"West Brom","Premier League","team",24,38,15004,13059,1866,394,34,96,784,855,176,122,32,11,10495,79,348,"https://fbref.com/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats"
2018,"West Brom","Premier League","opponent",24,38,22103,20180,1871,487,62,235,783,835,176,80,43,9,17631,52,371,"https://fbref.com/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats"
2018,"West Ham","Premier League","team",27,38,16197,14112,1988,482,51,134,733,900,161,98,37,5,11779,97,396,"https://fbref.com/en/squads/7c21e445/2017-2018/West-Ham-United-Stats"
2018,"West Ham","Premier League","opponent",27,38,20189,18329,1806,450,70,132,753,813,208,77,81,14,15856,54,380,"https://fbref.com/en/squads/7c21e445/2017-2018/West-Ham-United-Stats"
2018,"Wolfsburg","Bundesliga","team",29,34,16577,14824,1696,542,9,184,556,654,131,56,61,4,12870,57,364,"https://fbref.com/en/squads/4eaa11d7/2017-2018/Wolfsburg-Stats"
2018,"Wolfsburg","Bundesliga","opponent",29,34,16997,15247,1693,461,20,141,651,741,184,87,83,2,13220,57,376,"https://fbref.com/en/squads/4eaa11d7/2017-2018/Wolfsburg-Stats"
2019,"Alavés","La Liga","team",26,38,14061,12027,1976,589,21,121,729,818,145,59,54,2,9631,58,342,"https://fbref.com/en/squads/8d6fd021/2018-2019/Alaves-Stats"
2019,"Alavés","La Liga","opponent",26,38,19419,17243,2085,571,53,258,800,883,231,85,109,4,14913,91,386,"https://fbref.com/en/squads/8d6fd021/2018-2019/Alaves-Stats"
2019,"Amiens","Ligue 1","team",26,38,16189,14079,2045,576,30,88,586,916,137,51,66,1,11932,65,324,"https://fbref.com/en/squads/25622401/2018-2019/Amiens-Stats"
2019,"Amiens","Ligue 1","opponent",26,38,18589,16568,1957,554,34,149,724,875,188,94,71,4,14392,64,317,"https://fbref.com/en/squads/25622401/2018-2019/Amiens-Stats"
2019,"Angers","Ligue 1","team",24,38,16772,14829,1892,510,37,93,628,823,166,84,72,1,12957,51,325,"https://fbref.com/en/squads/69236f98/2018-2019/Angers-Stats"
2019,"Angers","Ligue 1","opponent",24,38,22215,20340,1802,465,69,154,730,814,172,77,67,3,18285,73,359,"https://fbref.com/en/squads/69236f98/2018-2019/Angers-Stats"
2019,"Arsenal","Premier League","team",28,38,22549,20518,1942,543,65,152,605,823,209,59,65,2,18425,89,453,"https://fbref.com/en/squads/18bb7c10/2018-2019/Arsenal-Stats"
2019,"Arsenal","Premier League","opponent",28,38,16319,14430,1795,464,68,150,627,733,184,71,82,5,12313,94,360,"https://fbref.com/en/squads/18bb7c10/2018-2019/Arsenal-Stats"
2019,"Atalanta","Serie A","team",27,38,22141,20066,2004,584,47,212,801,822,242,122,107,2,18142,71,406,"https://fbref.com/en/squads/922493f3/2018-2019/Atalanta-Stats"
2019,"Atalanta","Serie A","opponent",27,38,16443,14429,1927,489,47,147,569,805,150,50,59,1,12352,87,397,"https://fbref.com/en/squads/922493f3/2018-2019/Atalanta-Stats"
2019,"Athletic Club","La Liga","team",27,38,17584,15587,1923,577,49,185,728,847,153,56,72,3,13195,74,369,"https://fbref.com/en/squads/2b390eca/2018-2019/Athletic-Club-Stats"
2019,"Athletic Club","La Liga","opponent",27,38,17674,15586,2009,614,35,193,654,880,139,65,49,4,13325,79,385,"https://fbref.com/en/squads/2b390eca/2018-2019/Athletic-Club-Stats"
2019,"Atlético Madrid","La Liga","team",29,38,19014,17148,1786,470,77,144,590,730,217,83,96,0,14943,80,354,"https://fbref.com/en/squads/db3b9613/2018-2019/Atletico-Madrid-Stats"
2019,"Atlético Madrid","La Liga","opponent",29,38,19648,17811,1816,525,23,280,692,749,172,65,59,6,15714,21,351,"https://fbref.com/en/squads/db3b9613/2018-2019/Atletico-Madrid-Stats"
2019,"Augsburg","Bundesliga","team",30,34,15066,13300,1681,411,22,146,603,750,142,37,79,10,10999,85,380,"https://fbref.com/en/squads/0cdc4311/2018-2019/Augsburg-Stats"
2019,"Augsburg","Bundesliga","opponent",30,34,17792,15864,1865,520,50,155,596,809,173,63,93,2,13895,63,325,"https://fbref.com/en/squads/0cdc4311/2018-2019/Augsburg-Stats"
2019,"Barcelona","La Liga","team",30,38,26691,24835,1754,575,148,219,394,676,205,68,33,2,23263,102,354,"https://fbref.com/en/squads/206d90db/2018-2019/Barcelona-Stats"
2019,"Barcelona","La Liga","opponent",30,38,14681,13006,1607,487,40,177,578,532,158,64,56,4,11210,68,328,"https://fbref.com/en/squads/206d90db/2018-2019/Barcelona-Stats"
2019,"Bayern Munich","Bundesliga","team",24,34,23944,22241,1615,385,47,209,777,712,287,112,125,2,20441,88,396,"https://fbref.com/en/squads/054efa67/2018-2019/Bayern-Munich-Stats"
2019,"Bayern Munich","Bundesliga","opponent",24,34,12463,10880,1529,383,13,123,317,565,68,28,35,0,9169,54,279,"https://fbref.com/en/squads/054efa67/2018-2019/Bayern-Munich-Stats"
2019,"Betis","La Liga","team",25,38,22871,20943,1849,640,50,234,590,658,186,58,57,17,19411,79,361,"https://fbref.com/en/squads/fc536746/2018-2019/Real-Betis-Stats"
2019,"Betis","La Liga","opponent",25,38,14082,12296,1685,472,41,152,594,685,187,64,80,5,10604,101,373,"https://fbref.com/en/squads/fc536746/2018-2019/Real-Betis-Stats"
2019,"Bologna","Serie A","team",29,38,15954,13825,2046,560,11,110,737,832,207,107,41,3,12019,83,369,"https://fbref.com/en/squads/1d8099f8/2018-2019/Bologna-Stats"
2019,"Bologna","Serie A","opponent",29,38,19888,17909,1932,584,37,202,768,778,185,67,85,2,15964,47,401,"https://fbref.com/en/squads/1d8099f8/2018-2019/Bologna-Stats"
2019,"Bordeaux","Ligue 1","team",33,38,18571,16552,1959,539,47,154,658,834,168,99,52,2,14526,60,382,"https://fbref.com/en/squads/123f3efe/2018-2019/Bordeaux-Stats"
2019,"Bordeaux","Ligue 1","opponent",33,38,18448,16458,1936,575,39,150,745,810,198,85,80,2,14300,54,350,"https://fbref.com/en/squads/123f3efe/2018-2019/Bordeaux-Stats"
2019,"Bournemouth","Premier League","team",28,38,17650,15632,1961,512,57,84,613,832,191,74,58,2,13505,57,435,"https://fbref.com/en/squads/4ba7cbea/2018-2019/Bournemouth-Stats"
2019,"Bournemouth","Premier League","opponent",28,38,20430,18560,1786,368,72,142,753,793,225,99,80,6,16091,84,340,"https://fbref.com/en/squads/4ba7cbea/2018-2019/Bournemouth-Stats"
2019,"Brighton","Premier League","team",21,38,15824,13912,1822,330,15,188,636,880,156,90,44,4,11491,90,342,"https://fbref.com/en/squads/d07537b9/2018-2019/Brighton-and-Hove-Albion-Stats"
2019,"Brighton","Premier League","opponent",21,38,21902,19966,1899,513,43,139,725,835,216,68,91,15,17677,37,334,"https://fbref.com/en/squads/d07537b9/2018-2019/Brighton-and-Hove-Albion-Stats"
2019,"Burnley","Premier League","team",23,38,14793,12804,1883,395,35,108,692,891,139,98,22,9,10134,106,327,"https://fbref.com/en/squads/943e8050/2018-2019/Burnley-Stats"
2019,"Burnley","Premier League","opponent",23,38,21331,19291,1994,448,55,185,811,918,245,81,67,13,16631,46,380,"https://fbref.com/en/squads/943e8050/2018-2019/Burnley-Stats"
2019,"Caen","Ligue 1","team",26,38,15516,13480,1986,555,19,209,647,895,126,47,65,1,11472,50,311,"https://fbref.com/en/squads/74229020/2018-2019/Caen-Stats"
2019,"Caen","Ligue 1","opponent",26,38,19643,17525,2060,556,51,172,751,967,219,100,92,5,15408,58,329,"https://fbref.com/en/squads/74229020/2018-2019/Caen-Stats"
2019,"Cagliari","Serie A","team",30,38,18871,16789,2024,547,31,153,794,826,190,74,96,3,14474,58,369,"https://fbref.com/en/squads/c4260e09/2018-2019/Cagliari-Stats"
2019,"Cagliari","Serie A","opponent",30,38,19165,17072,2011,594,25,223,812,833,190,73,67,1,15017,82,394,"https://fbref.com/en/squads/c4260e09/2018-2019/Cagliari-Stats"
2019,"Cardiff City","Premier League","team",25,38,11715,9823,1815,423,39,60,562,799,168,102,35,19,7170,77,313,"https://fbref.com/en/squads/75fae011/2018-2019/Cardiff-City-Stats"
2019,"Cardiff City","Premier League","opponent",25,38,22088,20080,1972,421,58,109,662,923,270,111,99,15,17574,36,409,"https://fbref.com/en/squads/75fae011/2018-2019/Cardiff-City-Stats"
2019,"Celta Vigo","La Liga","team",28,38,18808,16862,1856,548,35,191,659,697,163,70,58,3,14955,90,314,"https://fbref.com/en/squads/f25da7fb/2018-2019/Celta-Vigo-Stats"
2019,"Celta Vigo","La Liga","opponent",28,38,17612,15687,1847,521,64,202,745,786,186,65,71,10,13631,78,367,"https://fbref.com/en/squads/f25da7fb/2018-2019/Celta-Vigo-Stats"
2019,"Chelsea","Premier League","team",24,38,26774,24894,1797,471,146,216,692,762,215,74,86,19,22960,83,434,"https://fbref.com/en/squads/cff3d9bb/2018-2019/Chelsea-Stats"
2019,"Chelsea","Premier League","opponent",24,38,15784,13989,1718,407,32,169,511,731,141,54,31,10,12084,77,347,"https://fbref.com/en/squads/cff3d9bb/2018-2019/Chelsea-Stats"
2019,"Chievo","Serie A","team",36,38,16525,14562,1885,528,17,169,677,760,131,51,48,3,12531,78,354,"https://fbref.com/en/squads/cc919b35/2018-2019/Chievo-Stats"
2019,"Chievo","Serie A","opponent",36,38,21910,19816,2038,631,40,266,814,810,267,106,78,3,17799,56,374,"https://fbref.com/en/squads/cc919b35/2018-2019/Chievo-Stats"
2019,"Crystal Palace","Premier League","team",26,38,16870,14898,1894,435,26,101,577,816,205,89,30,62,12697,78,367,"https://fbref.com/en/squads/47c64c55/2018-2019/Crystal-Palace-Stats"
2019,"Crystal Palace","Premier League","opponent",26,38,20996,19077,1858,430,54,237,840,818,216,74,114,8,16735,61,397,"https://fbref.com/en/squads/47c64c55/2018-2019/Crystal-Palace-Stats"
2019,"Dijon","Ligue 1","team",26,38,17019,15043,1917,487,33,171,606,828,167,70,63,2,13027,59,327,"https://fbref.com/en/squads/8dfb7350/2018-2019/Dijon-Stats"
2019,"Dijon","Ligue 1","opponent",26,38,18633,16539,2041,582,41,172,695,903,202,94,77,4,14672,53,370,"https://fbref.com/en/squads/8dfb7350/2018-2019/Dijon-Stats"
2019,"Dortmund","Bundesliga","team",23,34,22172,20416,1690,457,63,139,458,752,168,54,77,1,18779,66,390,"https://fbref.com/en/squads/add600ae/2018-2019/Dortmund-Stats"
2019,"Dortmund","Bundesliga","opponent",23,34,15855,14264,1511,334,25,159,575,668,162,52,87,0,12337,80,300,"https://fbref.com/en/squads/add600ae/2018-2019/Dortmund-Stats"
2019,"Düsseldorf","Bundesliga","team",24,34,14623,12897,1677,457,26,218,544,649,144,34,91,3,11056,49,301,"https://fbref.com/en/squads/b1278397/2018-2019/Dusseldorf-Stats"
2019,"Düsseldorf","Bundesliga","opponent",24,34,19758,18045,1660,452,36,108,672,716,164,77,73,2,16201,53,327,"https://fbref.com/en/squads/b1278397/2018-2019/Dusseldorf-Stats"
2019,"Eibar","La Liga","team",25,38,18501,16274,2135,547,20,287,1057,1042,223,36,152,4,12976,92,463,"https://fbref.com/en/squads/bea5c710/2018-2019/Eibar-Stats"
2019,"Eibar","La Liga","opponent",25,38,15956,13690,2104,587,61,175,518,892,148,56,42,11,10922,162,361,"https://fbref.com/en/squads/bea5c710/2018-2019/Eibar-Stats"
2019,"Eint Frankfurt","Bundesliga","team",30,34,14928,13127,1720,454,52,109,678,769,179,65,64,0,10568,81,379,"https://fbref.com/en/squads/f0ac8ee6/2018-2019/Eintracht-Frankfurt-Stats"
2019,"Eint Frankfurt","Bundesliga","opponent",30,34,17072,15211,1755,477,31,144,584,758,161,46,95,1,12853,106,425,"https://fbref.com/en/squads/f0ac8ee6/2018-2019/Eintracht-Frankfurt-Stats"
2019,"Empoli","Serie A","team",29,38,18410,16384,1949,535,38,175,636,772,187,69,76,4,14608,77,385,"https://fbref.com/en/squads/a3d88bd8/2018-2019/Empoli-Stats"
2019,"Empoli","Serie A","opponent",29,38,20106,18223,1791,501,35,164,817,706,203,88,61,5,16476,92,297,"https://fbref.com/en/squads/a3d88bd8/2018-2019/Empoli-Stats"
2019,"Espanyol","La Liga","team",25,38,17740,15748,1908,579,70,174,544,734,175,45,59,14,13855,84,381,"https://fbref.com/en/squads/a8661628/2018-2019/Espanyol-Stats"
2019,"Espanyol","La Liga","opponent",25,38,18279,16297,1904,579,29,259,822,754,198,80,85,2,14249,78,338,"https://fbref.com/en/squads/a8661628/2018-2019/Espanyol-Stats"
2019,"Everton","Premier League","team",23,38,18477,16376,2032,495,44,140,814,947,215,79,114,4,13878,69,416,"https://fbref.com/en/squads/d3fd31cc/2018-2019/Everton-Stats"
2019,"Everton","Premier League","opponent",23,38,17729,15626,2018,470,79,137,568,975,179,79,58,11,13146,85,395,"https://fbref.com/en/squads/d3fd31cc/2018-2019/Everton-Stats"
2019,"Fiorentina","Serie A","team",27,38,17283,15287,1948,564,42,140,780,761,236,53,131,2,13307,48,341,"https://fbref.com/en/squads/421387cf/2018-2019/Fiorentina-Stats"
2019,"Fiorentina","Serie A","opponent",27,38,17040,14926,2063,571,33,126,740,810,201,75,88,2,12874,51,350,"https://fbref.com/en/squads/421387cf/2018-2019/Fiorentina-Stats"
2019,"Freiburg","Bundesliga","team",28,34,14903,13145,1707,449,19,175,528,679,150,90,38,1,11389,51,322,"https://fbref.com/en/squads/a486e511/2018-2019/Freiburg-Stats"
2019,"Freiburg","Bundesliga","opponent",28,34,19165,17485,1632,426,25,147,685,732,186,63,98,2,15522,48,330,"https://fbref.com/en/squads/a486e511/2018-2019/Freiburg-Stats"
2019,"Frosinone","Serie A","team",33,38,15608,13580,1955,584,15,167,815,748,160,65,66,3,11532,73,385,"https://fbref.com/en/squads/6a7ad59d/2018-2019/Frosinone-Stats"
